word,female,male,difference,difference_abs,POLARITY VALUE,POLARITY INTENSITY,POS
fluctuation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.832,NOUN
syllable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.806,ADJ
condemn,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.772,NOUN
sharper,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.843,ADV
transparently,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.851,ADV
negro,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.903,ADV
cavalier,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.786,ADJ
wrestle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.799,ADJ
dotted,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.861,VERB
additive,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.173,ADJ
contrite,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.66,ADJ
disenfranchisement,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.422,NOUN
inversion,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.909,NOUN
sewage,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.963,NOUN
fermentation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.231,NOUN
electrode,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.182,NOUN
accredit,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.261,NOUN
kahuna,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.92,NOUN
underrate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.638,ADJ
matchup,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.311,NOUN
unmet,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.988,VERB
grandiose,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.877,ADJ
offish,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.801,ADJ
maxim,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.17,NOUN
scouts,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.776,NOUN
canaanite,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.831,ADJ
contender,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.973,NOUN
psalm,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.154,NOUN
admonishing,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.928,VERB
monotheism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.934,NOUN
winder,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.991,NOUN
kingship,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.14,NOUN
stunted,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.87,VERB
cuddle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.483,ADJ
expenditure,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.905,NOUN
fading,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.793,VERB
shithead,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.786,ADJ
husk,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.163,ADJ
compositional,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.996,ADJ
crudely,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.405,ADV
allowance,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.849,ADP
overwrite,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.825,ADJ
untold,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.77,ADJ
ancestral,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.873,ADJ
foresaw,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.602,VERB
equational,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.83,ADJ
wobbly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.863,ADV
zooarchaeology,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.78,NOUN
falsifiable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.783,ADJ
craftily,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.863,ADV
glow,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.878,ADJ
taxon,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.79,NOUN
startling,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.809,VERB
neutron,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.839,ADJ
boldface,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.833,NOUN
intel,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.806,NOUN
muppet,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.906,NOUN
ambivalence,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.962,NOUN
hypnosis,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.836,NOUN
meanly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.863,ADV
decrypt,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.849,ADJ
automate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.803,NOUN
longevity,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.819,NOUN
submissive,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.984,ADJ
spray,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.84,NOUN
disinfect,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.833,NOUN
authoritatively,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.398,ADV
unaccounted,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.31,ADJ
masochism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.467,NOUN
powered,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.823,VERB
disparaging,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.818,ADJ
wiccan,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.996,ADJ
disturbance,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.329,NOUN
yearn,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.332,ADJ
mercury,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.819,NOUN
tossing,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.865,VERB
materiel,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.822,NOUN
looseness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.28,NOUN
wealthy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.835,ADJ
bankruptcy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.291,NOUN
depart,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.795,ADJ
denote,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.881,NOUN
sublimate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.851,ADJ
thwart,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.169,NOUN
tigers,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.764,NOUN
phoenician,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.962,ADJ
cosmetic,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.555,ADJ
machina,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.809,NOUN
mercurial,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.844,ADJ
exceptionalism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.812,NOUN
handlebar,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.182,NOUN
calculative,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.181,ADJ
reprimand,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.843,NOUN
bert,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.837,NOUN
abject,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.41,ADJ
browsers,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.827,NOUN
crease,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.817,VERB
melancholia,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.643,ADJ
smartphones,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.818,NOUN
illiteracy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.846,VERB
burial,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.838,ADJ
hybridity,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.773,NOUN
teleportation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.795,NOUN
reflexion,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.163,NOUN
skeptically,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.886,ADV
verifiable,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.868,ADJ
nanotech,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.798,ADJ
flop,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.179,NOUN
mettle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.849,NOUN
ant,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.213,ADJ
feudalism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.162,NOUN
pocketbook,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.795,NOUN
overreach,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.773,NOUN
fanboy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.787,NOUN
overloading,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.836,VERB
equanimity,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.659,NOUN
immunity,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.852,NOUN
melanoma,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.851,VERB
outshine,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.831,ADJ
spooky,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.893,NOUN
suspension,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.836,NOUN
anticipation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.66,NOUN
crybaby,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.838,NOUN
inherit,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.879,ADJ
crescent,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.883,NOUN
rainwater,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.834,NOUN
intercede,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.794,VERB
alaskan,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.138,ADJ
figurative,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.818,ADJ
heave,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.307,NOUN
snubbed,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.843,VERB
reddish,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.817,ADJ
exclusion,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.161,NOUN
coldness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.862,NOUN
prolong,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.82,ADJ
outdo,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.929,ADJ
snub,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.436,NOUN
contemplation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.176,NOUN
germinate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.772,NOUN
hedge,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.243,NOUN
respite,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.82,ADJ
diversion,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.84,NOUN
boxing,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.9,VERB
decoration,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.821,NOUN
stickers,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.818,NOUN
insertion,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.92,VERB
doggy,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.216,ADJ
epithelia,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.768,ADJ
incentivize,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.901,NOUN
receptively,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.789,ADV
cytoplasm,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.159,ADJ
sovereignty,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.876,NOUN
revitalization,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.942,NOUN
memorably,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.8,ADV
incorrectness,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.847,ADJ
bottleneck,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.808,NOUN
craftsmen,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.84,NOUN
evince,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.893,VERB
controller,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.134,NOUN
nerdiest,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.86,ADJ
classically,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.229,ADV
chump,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.804,ADJ
disown,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.904,ADJ
disjunct,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.832,NOUN
chillingly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.941,ADV
haunting,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.911,VERB
tossup,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.836,NOUN
forsake,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.497,VERB
outstandingly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.768,ADV
apocalypse,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.666,ADJ
parcel,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.884,NOUN
banana,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.149,NOUN
molested,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.802,VERB
gaping,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.89,VERB
drafted,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.805,VERB
consolidation,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.103,NOUN
demonstrably,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.886,ADV
rampantly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.863,ADV
detachment,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.784,ADJ
fallout,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.865,NOUN
headlight,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.835,NOUN
animator,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.424,NOUN
authoritarianism,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.843,NOUN
divinity,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.949,NOUN
irb,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.856,NOUN
blunder,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.858,NOUN
fragmentary,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.904,ADJ
curdle,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.947,NOUN
restoring,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.94,VERB
predicate,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.861,NOUN
mob,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.177,NOUN
cameo,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.827,NOUN
warmly,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,positive,0.794,ADV
trembling,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.454,VERB
junkie,0.0,5.232955479061375e-05,5.232955479061375e-05,5.232955479061375e-05,negative,-0.411,NOUN
