"CLASS","A","A-","A+","B","B-","B+","C","C-","C+","D","D-","D+","F"
"PHILOS 189 - NORMORE, C.G.",0.667,0,0.333,0,0,0,0,0,0,0,0,0,0
"PHILOS 191 - DOVER, D.J.",0.667,0.222,0.111,0,0,0,0,0,0,0,0,0,0
"PHILOS 191 - GREENBERG, M.D.",0.125,0.438,0.062,0.188,0,0.188,0,0,0,0,0,0,0
"PHILOS 21 - HSU, A.",0.138,0.182,0.006,0.177,0.138,0.232,0.011,0.017,0.083,0,0,0.006,0.011
"PHILOS 23 - ARMSTRONG, J.D.",0.095,0.226,0,0.226,0.088,0.241,0.007,0.022,0.088,0.007,0,0,0
"PHILOS 3 - DEWITT, J.A.",0.168,0.266,0,0.28,0.077,0.168,0.007,0,0.028,0,0,0,0.007
"PHILOS 31 - LEVY, S.R.",0.389,0.119,0.063,0.087,0.056,0.119,0.048,0.016,0.079,0,0,0.016,0.008
"PHILOS 6 - GALLAGHER, K.J.",0.214,0.333,0,0.172,0.021,0.229,0.01,0,0.016,0,0,0,0.005
"PHILOS 7 - GREENBERG, G.J.",0.492,0.27,0,0.048,0.011,0.148,0.011,0.005,0.011,0,0,0,0.005
"PHILOS C108 - HILTUNEN, A.",0.5,0.281,0,0.031,0,0.188,0,0,0,0,0,0,0
"PHILOS C127A - KAPLAN, D.B.",0.214,0.268,0.018,0.125,0.089,0.25,0.018,0,0.018,0,0,0,0
"PHILOS C151B - DEWITT, J.A.",0.212,0.182,0,0.121,0.03,0.273,0.061,0.03,0.03,0.03,0,0.03,0
"PHILOS C156 - SHIFFRIN, S.",0.173,0.25,0,0.115,0.135,0.288,0,0,0.019,0,0,0,0.019
"PHILOS M175 - JOHNSON, M.C.",0.133,0.333,0,0.067,0.067,0.4,0,0,0,0,0,0,0
"PHILOS M24 - BAHTI0, D.",0.059,0,0.765,0.118,0,0,0,0,0.059,0,0,0,0
"PHYSCI 107 - FRISCIA, A.R.",0.301,0.111,0.035,0.221,0.102,0.102,0.062,0.018,0.031,0.009,0,0,0.009
"PHYSCI 111L - COOPER, R.H.",0.5,0.311,0.068,0.014,0,0.095,0,0,0,0,0,0,0.014
"PHYSCI 147 - GLANZMAN, D.L.",0.258,0.048,0.032,0.226,0.081,0.081,0.129,0.081,0.032,0.032,0,0,0
"PHYSCI 165 - FRYE, M.A.",0.609,0.156,0.047,0,0,0.156,0,0,0.016,0,0.016,0,0
"PHYSCI 192 - PHELPS, P.E.",0.929,0,0.071,0,0,0,0,0,0,0,0,0,0
"PHYSCI 194A - HASSON, T.W.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PHYSCI 194A - MCEVOY, M.M.",0,0,1,0,0,0,0,0,0,0,0,0,0
"PHYSCI 289B - ROWAT, A.C.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PHYSCI 5 - ESDIN, J.",0.593,0.184,0.027,0.039,0.021,0.095,0.006,0.003,0.03,0,0,0,0.003
"PHYSCI C144 - GOMEZ-PINILLA, F.",0.292,0.262,0.046,0.077,0.046,0.2,0.046,0,0.031,0,0,0,0
"PHYSCI CM123 - COLWELL, C.S.",0.458,0.292,0,0.125,0,0.125,0,0,0,0,0,0,0
"PHYSCI M135 - BABIEC, W.E.",0.478,0.174,0.217,0.043,0,0.043,0,0,0.043,0,0,0,0
"PHYSICS 10 - HOLCZER, K.",0.38,0.139,0.304,0.076,0.025,0.063,0,0,0.013,0,0,0,0
"PHYSICS 105A - ZOCCHI, G.",0.275,0.2,0.1,0.1,0.1,0.05,0.1,0,0.075,0,0,0,0
"PHYSICS 105B - BOZOVIC, D.",0.12,0.16,0.02,0.2,0.14,0.32,0,0,0.04,0,0,0,0
"PHYSICS 110B - TOMBOULIS, E.T.",0.194,0.083,0,0.222,0.139,0.139,0.083,0,0.139,0,0,0,0
"PHYSICS 112 - BROWN, S.",0.146,0.104,0.104,0.104,0.062,0.146,0.062,0.125,0.104,0,0,0,0.042
"PHYSICS 115A - REGAN, B.C.",0.208,0.083,0.104,0.146,0.208,0.083,0.062,0,0.062,0.021,0,0,0.021
"PHYSICS 115B - BRUINSMA, R.F.",0.163,0.224,0.061,0.143,0.102,0.245,0,0,0.02,0,0,0.02,0.02
"PHYSICS 117 - SCHNEIDER, C.",0.067,0.267,0.133,0.133,0.067,0.267,0,0.067,0,0,0,0,0
"PHYSICS 124 - KANG, Z.",0.222,0.111,0.148,0.148,0.148,0.185,0,0.037,0,0,0,0,0
"PHYSICS 131 - WANG, S.",0.154,0.11,0.055,0.187,0.099,0.143,0.077,0.044,0.121,0,0,0.011,0
"PHYSICS 140A - JIANG, H.",0.4,0.067,0.133,0.067,0.067,0.2,0.067,0,0,0,0,0,0
"PHYSICS 17 - MIAO, J.",0.144,0.154,0.01,0.125,0.135,0.154,0.096,0.058,0.115,0,0,0,0.01
"PHYSICS 180N - SAMANI, J.F.",0.182,0.182,0.455,0.091,0.045,0,0,0,0,0,0,0,0.045
"PHYSICS 18L - WHITEHORN, N.",0.405,0.243,0.027,0.027,0,0.189,0,0,0,0.027,0.027,0.054,0
"PHYSICS 192 - ARISAKA, K.",0.364,0.136,0.5,0,0,0,0,0,0,0,0,0,0
"PHYSICS 192M - SAMANI, J.F.",0.902,0,0.098,0,0,0,0,0,0,0,0,0,0
"PHYSICS 192S - SAMANI, J.F.",0.889,0,0.111,0,0,0,0,0,0,0,0,0,0
"PHYSICS 1A - WILLIAMS, G.A.",0.091,0.171,0.024,0.189,0.146,0.055,0.122,0.085,0.049,0.037,0,0,0.03
"PHYSICS 1AH - ROSENZWEIG, J.",0.275,0.275,0.072,0.058,0.043,0.217,0,0,0.043,0,0,0.014,0
"PHYSICS 1B - NI, N.",0.207,0.051,0.097,0.228,0.059,0.072,0.131,0.042,0.063,0.051,0,0,0
"PHYSICS 1C - CORBIN, B.",0.258,0.044,0.009,0.191,0.044,0.058,0.209,0.044,0.049,0.036,0.027,0.013,0.018
"PHYSICS 1C - SALTZBERG, D.",0.182,0.188,0.031,0.177,0.182,0.177,0.021,0.016,0.021,0.005,0,0,0
"PHYSICS 220 - PUTTERMAN, S.J.",0.256,0.233,0.209,0.047,0,0.233,0.023,0,0,0,0,0,0
"PHYSICS 221A - HAMILTON, P.",0.159,0.25,0.045,0.114,0.068,0.227,0,0,0.136,0,0,0,0
"PHYSICS 230A - KRAUS, P.J.",0.6,0.1,0.3,0,0,0,0,0,0,0,0,0,0
"PHYSICS 231A - D'HOKER, E.",0.438,0.188,0.125,0.062,0,0.188,0,0,0,0,0,0,0
"PHYSICS 241A - TSERKOVNYAK, Y.",0.462,0.385,0.154,0,0,0,0,0,0,0,0,0,0
"PHYSICS 242A - CHAKRAVARTY, S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PHYSICS 4AL - ARISAKA, K.",0.717,0.121,0.085,0.009,0.004,0.049,0,0,0.004,0.004,0,0,0.004
"PHYSICS 4BL - ARISAKA, K.",0.498,0.279,0.092,0.035,0.004,0.083,0,0.004,0,0.004,0,0,0
"PHYSICS 5A - CORONITI, F.",0.128,0.116,0.035,0.134,0.11,0.116,0.157,0.076,0.116,0,0,0.012,0
"PHYSICS 5A - LANCASTER, J.A.",0.206,0.206,0.097,0.074,0.097,0.091,0.034,0.057,0.04,0.006,0.023,0.023,0.046
"PHYSICS 5A - SAKAI, S.",0.234,0.239,0.207,0.074,0.09,0.122,0.005,0.005,0.021,0,0,0,0
"PHYSICS 5A - SAMANI, J.F.",0.21,0.102,0.097,0.167,0.086,0.102,0.075,0.043,0.081,0.022,0.005,0.011,0
"PHYSICS 5B - BAUER, D.J.",0.169,0.108,0.114,0.114,0.072,0.09,0.066,0.06,0.114,0.012,0.024,0.036,0.018
"PHYSICS 5B - NIEMANN, C.",0.328,0.158,0.011,0.148,0.038,0.153,0.077,0.044,0.022,0,0,0.011,0.011
"PHYSICS 5C - TUNG, N.C.",0.317,0.115,0,0.104,0.104,0.089,0.095,0.03,0.101,0.021,0,0.018,0.009
"PHYSICS M122 - MORI, W.B.",0.2,0.133,0.133,0.133,0,0.067,0.067,0.067,0.133,0,0,0,0.067
"POL SCI 10 - PA0GIA, D.",0.275,0.193,0.126,0.149,0.056,0.143,0.02,0.006,0.018,0,0,0.006,0.009
"POL SCI 111C - BARKER, K.",0.144,0.258,0.031,0.093,0.082,0.206,0.052,0,0.062,0,0,0.031,0.041
"POL SCI 114A - TROJAN, C.",0.314,0.124,0.01,0.21,0.076,0.095,0.048,0.048,0.038,0,0.01,0,0.029
"POL SCI 118 - PAGDEN, A.R.",0.364,0.218,0,0.109,0.109,0.2,0,0,0,0,0,0,0
"POL SCI 119 - BRANSTETTER, J.G.",0,0.757,0.243,0,0,0,0,0,0,0,0,0,0
"POL SCI 120B - CHATTERJEE, S.",0.2,0.181,0,0.305,0.095,0.086,0.029,0.019,0.057,0,0.01,0.01,0.01
"POL SCI 120B - DESVEAUX, J.A.",0.438,0.25,0.125,0.062,0,0.125,0,0,0,0,0,0,0
"POL SCI 135 - WILKINSON, D.O.",0.066,0.016,0.836,0,0.016,0.049,0,0,0.016,0,0,0,0
"POL SCI 139 - BEN-EPHRAIM, S.M.",0.193,0.254,0.105,0.149,0.175,0.105,0.009,0,0.009,0,0,0,0
"POL SCI 139 - BERENJI, S.",0.202,0.177,0.008,0.242,0.097,0.185,0.04,0,0.024,0,0.008,0.016,0
"POL SCI 140B - JAMES, S.C.",0.275,0.092,0.037,0.266,0.092,0.128,0.046,0.018,0.037,0,0,0.009,0
"POL SCI 141E - DESVEAUX, J.A.",0.429,0.429,0,0,0,0.143,0,0,0,0,0,0,0
"POL SCI 141E - PERIS, W.E.",0.356,0.254,0,0.127,0.042,0.195,0.017,0.008,0,0,0,0,0
"POL SCI 142A - ZALLER, J.R.",0.791,0.084,0.028,0.021,0.007,0.038,0.014,0,0.003,0.003,0,0.007,0.003
"POL SCI 143C - YOKLEY, L.F.",0.447,0.058,0.419,0.027,0,0.024,0.01,0,0.003,0.003,0,0.007,0
"POL SCI 145B - LEBOW, C.C.",0.208,0.13,0.156,0.065,0.104,0.117,0.052,0.026,0.065,0.013,0,0,0.065
"POL SCI 151A - FAROLE, S.A.",0.289,0.198,0.264,0.058,0.008,0.099,0.05,0.033,0,0,0,0,0
"POL SCI 179 - PEREZ, E.O.",0.312,0.25,0.01,0.135,0.052,0.198,0,0.01,0.021,0.01,0,0,0
"POL SCI 186 - MASUOKA, N.R.",0.321,0.232,0.018,0.196,0.071,0.08,0.009,0.018,0.045,0,0,0,0.009
"POL SCI 191C - ANDERSON, R.D.",0.8,0,0.133,0.067,0,0,0,0,0,0,0,0,0
"POL SCI 195CE - TAUSANOVITCH, C.N.",0.744,0.154,0.051,0,0,0.051,0,0,0,0,0,0,0
"POL SCI 20 - MIN, E.A.",0.302,0.181,0.078,0.108,0.082,0.108,0.026,0.03,0.056,0.004,0.009,0.004,0.013
"POL SCI 200A - CHWE, M.S.",0.8,0.16,0,0,0,0.04,0,0,0,0,0,0,0
"POL SCI 200E - BLAIR, G.D.",0.294,0.353,0.176,0.059,0,0.118,0,0,0,0,0,0,0
"POL SCI 210A - PAGDEN, A.R.",0,0,1,0,0,0,0,0,0,0,0,0,0
"POL SCI 220A - STEIN, A.A.",0.545,0.273,0.182,0,0,0,0,0,0,0,0,0,0
"POL SCI 240A - BLAIR, G.D.",0.154,0.769,0,0,0,0.077,0,0,0,0,0,0,0
"POL SCI 289A - PEREZ, E.O.",0.429,0.429,0,0,0,0.143,0,0,0,0,0,0,0
"POL SCI 40 - SCHWARTZ, T.",0.427,0.085,0.16,0.103,0.028,0.094,0.034,0.011,0.02,0.017,0.006,0.009,0.006
"POL SCI 50 - THIES, M.F.",0.198,0.115,0.018,0.157,0.115,0.138,0.12,0.037,0.074,0.005,0,0.009,0.014
"POL SCI M181B - BARRETO, M.A.",0.211,0.252,0.106,0.203,0.065,0.114,0.008,0.008,0.024,0,0,0,0.008
"POL SCI M191DC - DESVEAUX, J.A.",0.458,0.292,0,0,0,0.25,0,0,0,0,0,0,0
"POLSH 101A - SKUDSKAIA, E.B.",0.1,0,0.9,0,0,0,0,0,0,0,0,0,0
"PORTGSE 1 - FALCE-ROBINSON, J.",0.368,0,0.526,0,0,0.053,0,0,0,0,0,0.053,0
"PORTGSE 11A - DE PAULA SANTOS, A",0,0.667,0.167,0,0,0.167,0,0,0,0,0,0,0
"PORTGSE 141A - BIVO0, K.R.",0.118,0,0.765,0,0,0.059,0,0.059,0,0,0,0,0
"PORTGSE 46 - BIVO0, K.R.",0.089,0,0.911,0,0,0,0,0,0,0,0,0,0
"PORTGSE M35 - MATEU, V.",0.222,0,0.333,0.111,0.111,0.222,0,0,0,0,0,0,0
"PSYCH 10 - CLARK, C.M.",0.201,0.146,0.051,0.153,0.083,0.14,0.051,0.022,0.08,0.022,0.016,0.019,0.016
"PSYCH 10 - PAQUETTE-SMITH, M.",0.239,0.177,0.052,0.122,0.076,0.15,0.052,0.021,0.052,0.003,0.018,0.024,0.012
"PSYCH 100A - DU, H.",0.579,0,0.172,0.117,0,0.07,0.022,0,0.018,0.015,0,0,0.007
"PSYCH 100A - MONTOYA, A.K.",0.24,0.151,0.173,0.1,0.074,0.122,0.033,0.03,0.044,0.022,0,0,0.011
"PSYCH 100B - FIRSTENBERG, I.",0.12,0.088,0.008,0.235,0.136,0.133,0.128,0.011,0.128,0,0,0.003,0.011
"PSYCH 101 - MCAULIFFE, S.P.",0.14,0.07,0,0.209,0.163,0.163,0.163,0,0.093,0,0,0,0
"PSYCH 110 - WIKENHEISER, A.M.",0.429,0.004,0.05,0.195,0.008,0.126,0.092,0,0.069,0.015,0,0.011,0
"PSYCH 112B - FANSELOW, M.S.",0.438,0.137,0.027,0.151,0.041,0.096,0.041,0,0.068,0,0,0,0
"PSYCH 115 - SCHEIN, S.",0.24,0.092,0.036,0.16,0.112,0.104,0.132,0.008,0.076,0.024,0,0,0.016
"PSYCH 116 - GRISHAM, W.E.",0.189,0.094,0.37,0.071,0.047,0.094,0.031,0.008,0.055,0.016,0,0.016,0.008
"PSYCH 118 - BLAISDELL, A.P.",0.11,0.14,0.01,0.18,0.1,0.11,0.12,0.16,0.04,0.01,0,0.01,0.01
"PSYCH 119I - ZAIDEL, D.",0.449,0.041,0.286,0.082,0.02,0.122,0,0,0,0,0,0,0
"PSYCH 119M - KENNEDY, P.J.",0.276,0.172,0.103,0.138,0.103,0.069,0.069,0,0.034,0.034,0,0,0
"PSYCH 119Y - WONG, J.",0.343,0.126,0.245,0.098,0.021,0.105,0.007,0,0.035,0,0,0.014,0.007
"PSYCH 120A - CLARK, C.M.",0.338,0.172,0.143,0.115,0.029,0.137,0.025,0.01,0.019,0.01,0.003,0,0
"PSYCH 120B - SHAMS, L.",0.193,0.083,0.022,0.21,0.127,0.138,0.05,0.033,0.066,0.033,0.022,0.011,0.011
"PSYCH 121 - CHENG, P.",0.222,0.407,0.148,0,0,0.222,0,0,0,0,0,0,0
"PSYCH 121 - MCAULIFFE, S.P.",0.261,0.13,0.087,0.13,0.087,0.304,0,0,0,0,0,0,0
"PSYCH 124K - RISSMAN, J.A.",0.462,0.154,0.308,0.038,0,0.038,0,0,0,0,0,0,0
"PSYCH 127A - CHAVIRA, D.A.",0.151,0.198,0.038,0.198,0.104,0.127,0.042,0.019,0.094,0.014,0,0.009,0.005
"PSYCH 130 - GOFF, B.S.",0.325,0.173,0.237,0.085,0.031,0.119,0.014,0.003,0.007,0,0,0.003,0.003
"PSYCH 131 - GOFF, B.S.",0.828,0.069,0.103,0,0,0,0,0,0,0,0,0,0
"PSYCH 131 - SANDHOFER, C.M.",0.917,0.083,0,0,0,0,0,0,0,0,0,0,0
"PSYCH 132B - ADELMAN, H.S.",0.571,0.286,0,0.036,0,0.036,0.036,0,0,0,0,0,0.036
"PSYCH 133C - ANKOWSKI, A.N.",0.333,0.183,0.009,0.207,0.07,0.066,0.07,0.023,0.028,0,0,0,0.009
"PSYCH 133E - JOHNSON, S.P.",0.55,0.108,0.229,0.022,0,0.048,0.013,0.013,0.013,0,0,0,0.004
"PSYCH 134A - GROSS, E.F.",0.733,0.133,0.1,0,0,0.033,0,0,0,0,0,0,0
"PSYCH 135 - LIEBERMAN, M.D.",0.305,0.167,0.072,0.17,0.063,0.092,0.061,0.012,0.049,0.009,0,0,0
"PSYCH 136A - EISENBERGER, N.I.",0.615,0.154,0.038,0.077,0.038,0.077,0,0,0,0,0,0,0
"PSYCH 137I - SMURDA, J.D.",0.185,0.161,0.04,0.161,0.113,0.153,0.089,0.024,0.048,0.016,0,0.008,0
"PSYCH 15 - WONG, J.",0.152,0.107,0.086,0.139,0.107,0.094,0.127,0.045,0.066,0.004,0.008,0.008,0.057
"PSYCH 150 - ROBLES, T.F.",0.225,0.238,0.134,0.082,0.095,0.108,0.039,0.022,0.03,0,0.009,0.009,0.009
"PSYCH 186B - LIU, Z.",0.158,0.105,0.053,0.211,0.158,0.263,0,0,0,0,0,0,0.053
"PSYCH 186D - MONTI, M.M.",0.5,0.208,0.292,0,0,0,0,0,0,0,0,0,0
"PSYCH 188B - BLANK, I.",0.349,0,0.372,0.14,0,0.093,0.023,0,0,0,0,0.023,0
"PSYCH 189 - SCHEIN, S.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PSYCH 191AH - LIEBERMAN, M.D.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PSYCH 205A - BUONOMANO, D.",0.545,0.091,0.364,0,0,0,0,0,0,0,0,0,0
"PSYCH 20A - MANSOLF, M.A.",0.483,0.034,0.448,0,0,0.034,0,0,0,0,0,0,0
"PSYCH 215A - ROBLES, T.F.",0.714,0.286,0,0,0,0,0,0,0,0,0,0,0
"PSYCH 220A - KARNEY, B.R.",0.579,0.158,0,0.211,0,0.053,0,0,0,0,0,0,0
"PSYCH 250A - REISE, S.P.",0.282,0.231,0.308,0.051,0,0.128,0,0,0,0,0,0,0
"PSYCH 262 - BJORK, R.A.",0.412,0.235,0.118,0,0,0.235,0,0,0,0,0,0,0
"PSYCH 265 - MONTI, M.M.",0.7,0.05,0.25,0,0,0,0,0,0,0,0,0,0
"PSYCH 273A - TUOHY, D.",0.583,0.167,0.25,0,0,0,0,0,0,0,0,0,0
"PSYCH 295 - CHUNG, A.S.",0.867,0.133,0,0,0,0,0,0,0,0,0,0,0
"PSYCH 297 - GALVAN, A.",0.75,0,0.25,0,0,0,0,0,0,0,0,0,0
"PSYCH 401 - YEE-BRADBURY, C.M.",0.955,0.045,0,0,0,0,0,0,0,0,0,0,0
"PSYCH 85 - KELLMAN, P.",0.292,0.062,0,0.146,0.042,0.167,0.146,0.021,0.125,0,0,0,0
"PSYCH M117A - CHANDLER, S.H.",0.231,0,0,0.231,0.154,0,0.077,0.077,0.077,0.154,0,0,0
"PSYCH M257 - BENTLER, P.M.",0.385,0.308,0.077,0.077,0,0.154,0,0,0,0,0,0,0
"PSYCTRY 79 - KORB, A.",0.325,0.236,0.118,0.118,0.049,0.108,0.025,0,0.01,0,0.005,0,0.005
"PUB AFF 10 - STOLL, M.A.",0.18,0.353,0.008,0.173,0.068,0.18,0,0.008,0.03,0,0,0,0
"PUB AFF 110 - COVINGTON, K.L.",0.393,0.214,0.179,0.071,0,0.089,0.018,0,0.018,0,0,0,0.018
"PUB AFF 116 - ARMENTA, A.",0.302,0.062,0.562,0,0.01,0.052,0,0,0,0,0,0,0.01
"PUB AFF 120 - KAUFMANN, K.M.",0.6,0.171,0.029,0.114,0.029,0.057,0,0,0,0,0,0,0
"PUB AFF 191A - DESVEAUX, J.A.",0.583,0.167,0,0,0,0.25,0,0,0,0,0,0,0
"PUB AFF 191A - LEON, K.A.",0.389,0.139,0.167,0.139,0.014,0.097,0.014,0,0.028,0,0.014,0,0
"PUB AFF 60 - PHILLIPS, M.",0.48,0.165,0.079,0.087,0.071,0.063,0.031,0,0.024,0,0,0,0
"PUB AFF 80 - HOLLOWAY, I.W.",0.101,0.085,0.713,0.039,0.008,0.031,0.008,0.008,0.008,0,0,0,0
"PUB AFF M109 - GIOTTONINI BADILLA",0.275,0.143,0.242,0.088,0.022,0.121,0.033,0.011,0.033,0.011,0,0.011,0.011
"PUB AFF M160 - TURNER, V.K.",0.138,0.207,0.069,0.103,0,0.379,0,0.034,0.069,0,0,0,0
"PUB HLT 150 - DETELS, R.",0.066,0,0.009,0.639,0.111,0.03,0.127,0.015,0,0,0,0,0.003
"PUB HLT 200A - COLE, B.L.",0.805,0.156,0.016,0.008,0,0.016,0,0,0,0,0,0,0
"PUB HLT M160A - ESDIN, J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PUB HLT M160B - ESDIN, J.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PUB PLC 201 - PARK, R.",0.226,0.321,0.094,0.075,0.075,0.208,0,0,0,0,0,0,0
"PUB PLC 203 - STEINERT-THRELKELD",0.141,0.266,0,0.297,0.094,0.125,0.016,0.031,0.031,0,0,0,0
"PUB PLC 209 - MURTAUGH, K.S.",0.617,0.317,0,0.033,0,0.033,0,0,0,0,0,0,0
"PUB PLC 291A - PANOFSKY, A.L.",0.632,0.263,0,0,0,0.105,0,0,0,0,0,0,0
"PUB PLC 291A - ZEPEDA, J.C.",0.188,0.625,0.062,0,0.062,0,0,0,0.062,0,0,0,0
"PUB PLC C291B - STEINERT-THRELKELD",0.273,0.455,0.045,0.091,0.045,0.091,0,0,0,0,0,0,0
"PUB PLC M217 - PARK, R.",0.312,0.312,0.125,0,0,0.25,0,0,0,0,0,0,0
"PUB PLC M224A - PERMAN, J.S.",0.476,0.238,0.286,0,0,0,0,0,0,0,0,0,0
"PUB PLC M228 - PARENT, W.B.",0.647,0.294,0.059,0,0,0,0,0,0,0,0,0,0
"PUB PLC M244 - TAYLOR, B.D.",0.13,0.609,0,0.217,0,0.043,0,0,0,0,0,0,0
"PUB PLC M291C - KAPUR, A.A.",0.118,0.235,0,0.118,0.059,0.471,0,0,0,0,0,0,0
"RELIGN 11 - JOSEPH, S.J.",0.274,0.113,0.425,0.066,0.009,0.066,0.009,0.019,0.009,0.009,0,0,0
"RELIGN 110 - JOSEPH, S.J.",0.931,0.034,0,0,0.034,0,0,0,0,0,0,0,0
"RELIGN 177 - GILLESPIE, R.T.",0.4,0.533,0,0.067,0,0,0,0,0,0,0,0,0
"RELIGN 177 - PREGILL, M.E.",0.364,0.227,0,0.091,0,0.136,0.091,0,0.091,0,0,0,0
"RELIGN 55 - GILLESPIE, R.T.",0.415,0.4,0,0.031,0.015,0.108,0,0.015,0,0,0,0,0.015
"RELIGN M10 - BONESHO, C.E.",0.4,0.267,0.067,0.133,0,0.133,0,0,0,0,0,0,0
"RELIGN M105A - SAIEDI, N.",0.773,0.045,0.045,0.045,0.045,0.045,0,0,0,0,0,0,0
"RELIGN M175 - JOHNSON, M.C.",0.077,0.231,0,0,0.462,0.154,0,0,0.077,0,0,0,0
"RELIGN M178 - BAKHOS, C.A.",0.643,0.071,0,0.071,0,0.214,0,0,0,0,0,0,0
"RELIGN M4 - GOLDBERG, J.L.",0.2,0.2,0,0.3,0.1,0.1,0.1,0,0,0,0,0,0
"RELIGN M60W - BODIFORD, W.M.",0.833,0,0.056,0.056,0,0,0.056,0,0,0,0,0,0
"ROMANIA 101A - GALATEANU, G.",0.75,0,0.25,0,0,0,0,0,0,0,0,0,0
"RUSSN 1 - KUDYMA, A.",0.424,0.153,0.203,0.034,0.017,0.119,0.017,0.017,0,0,0,0,0.017
"RUSSN 100A - KUDYMA, A.",0.833,0,0.167,0,0,0,0,0,0,0,0,0,0
"RUSSN 101A - KRESIN, S.C.",0.714,0.286,0,0,0,0,0,0,0,0,0,0,0
"RUSSN 102A - KUDYMA, A.",0.2,0.1,0.1,0.4,0,0.2,0,0,0,0,0,0,0
"RUSSN 107A - KUDYMA, A.",0.5,0.1,0.4,0,0,0,0,0,0,0,0,0,0
"RUSSN 128 - ODELL, J.B.",0.25,0.25,0.333,0.083,0.083,0,0,0,0,0,0,0,0
"RUSSN 4 - KUDYMA, A.",0.4,0.2,0.1,0.1,0.1,0,0,0,0.1,0,0,0,0
"RUSSN M127 - FURMAN, Y.",0.1,0.55,0,0.15,0,0.2,0,0,0,0,0,0,0
"SCAND 1 - KARLSSON, E.J.",0.312,0.062,0.062,0.188,0.188,0.062,0.062,0,0,0,0,0,0.062
"SCAND 134 - BALL, K.A.",0.4,0.2,0.086,0.143,0.057,0,0.057,0.057,0,0,0,0,0
"SCAND 141C - WEN, P.J.",0.9,0.05,0.05,0,0,0,0,0,0,0,0,0,0
"SCAND 143C - WEN, P.J.",0.875,0,0.062,0,0.031,0.031,0,0,0,0,0,0,0
"SCAND 40 - BALL, K.A.",0.27,0.135,0.189,0.108,0.081,0.135,0,0,0.054,0,0.027,0,0
"SCAND 40W - BALL, K.A.",0.517,0.115,0.195,0.023,0.034,0.08,0,0.011,0,0.011,0,0.011,0
"SCAND 50 - WEN, P.J.",0.497,0.157,0.203,0.04,0.023,0.057,0.01,0.003,0.003,0.003,0,0.003,0
"SOC GEN 105A - DE CHADAREVIAN, S.",0.466,0.161,0.261,0.037,0.006,0.05,0.012,0,0.006,0,0,0,0
"SOC GEN 165 - GIBBONS, S.L.",0.516,0.266,0.109,0,0.047,0.016,0,0,0.047,0,0,0,0
"SOC GEN 188 - PETERSON, D.A.",0.345,0.138,0.379,0.103,0,0.034,0,0,0,0,0,0,0
"SOC GEN 195CE - KELTY, C.M.",0.318,0.227,0.364,0,0.045,0,0,0,0.045,0,0,0,0
"SOC GEN M143 - LYNCH, J.W.",0.632,0,0.211,0.053,0,0.105,0,0,0,0,0,0,0
"SOC GEN M144 - RENSEL, M.A.",0.194,0.065,0.645,0.065,0,0.032,0,0,0,0,0,0,0
"SOC SC 400A - PA0GIA, D.",0.619,0.286,0.095,0,0,0,0,0,0,0,0,0,0
"SOC SC 401 - KREMER-SADLIK, T.",0.955,0,0.045,0,0,0,0,0,0,0,0,0,0
"SOC SC 402 - LAMBERSON, P.J.",0.476,0.19,0.286,0.048,0,0,0,0,0,0,0,0,0
"SOC WLF 195 - FRANKE, T.M.",0.874,0.039,0.087,0,0,0,0,0,0,0,0,0,0
"SOC WLF 203A - MIYASHITA OCHOA, A",0.84,0.16,0,0,0,0,0,0,0,0,0,0,0
"SOC WLF 203A - SER0, S.",0.526,0.368,0,0.053,0,0.053,0,0,0,0,0,0,0
"SOC WLF 210A - DANELSKI, R.J.",0.885,0,0,0,0,0.115,0,0,0,0,0,0,0
"SOC WLF 210A - HOLLOWAY, I.W.",0.417,0.333,0.167,0,0,0.083,0,0,0,0,0,0,0
"SOC WLF 210A - PALENCIA, H.",0.727,0.182,0,0,0,0.091,0,0,0,0,0,0,0
"SOC WLF 211A - BRINDERSON, L.A.",0.808,0.038,0.154,0,0,0,0,0,0,0,0,0,0
"SOC WLF 211A - SANTOS, C.E.",0.824,0.059,0.118,0,0,0,0,0,0,0,0,0,0
"SOC WLF 211A - SMALL, L.A.",0.12,0.6,0,0.08,0.02,0.18,0,0,0,0,0,0,0
"SOC WLF 214A - IGLEHART, A.P.",0.478,0.283,0.239,0,0,0,0,0,0,0,0,0,0
"SOC WLF 214A - WANG, L.S.",0.367,0.163,0.429,0,0,0.041,0,0,0,0,0,0,0
"SOC WLF 231A - TALLEY, M.D.",0.857,0.125,0,0,0,0.018,0,0,0,0,0,0,0
"SOC WLF 231F - RAMIREZ, G.U.",0.694,0.278,0.028,0,0,0,0,0,0,0,0,0,0
"SOC WLF 241J - MOIO, J.A.",0.667,0.133,0,0.067,0,0.067,0.067,0,0,0,0,0,0
"SOC WLF 260A - LEVY-STORMS, L.F.",0.615,0.308,0,0,0.077,0,0,0,0,0,0,0,0
