,CLASS,A+_x,A_x,A-_x,B+_x,B_x,B-_x,C+_x,C_x,C-_x,D+_x,D_x,D-_x,F_x,A+_y,A_y,A-_y,B+_y,B_y,B-_y,C+_y,C_y,C-_y,D+_y,D_y,D-_y,F_y
2060,"PSYCH 186B - LIU, Z.",0.053,0.158,0.105,0.263,0.211,0.158,0,0,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,"PSYCH 186C - LIU, Z.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,0.364,0,0,0.091,0,0,0,0,0,0,0
2061,"PSYCH 186D - MONTI, M.M.",0.292,0.5,0.208,0,0,0,0,0,0,0,0,0,0,0.517,0.276,0.207,0,0,0,0,0,0,0,0,0,0
2062,"PSYCH 188B - BLANK, I.",0.372,0.349,0,0.093,0.14,0,0,0.023,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,"PSYCH 188B - CARRIGAN, S.B.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.524,0.321,0.048,0.048,0.024,0.012,0.012,0,0,0,0,0
3521,"PSYCH 188B - SHARPE, M.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.586,0,0.069,0.103,0,0,0.069,0,0,0,0,0
2063,"PSYCH 189 - SCHEIN, S.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,"PSYCH 189 - SCHEIN, S. LEC 2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,"PSYCH 191AH - EISENBERGER, N.I.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2065,"PSYCH 191AH - LIEBERMAN, M.D.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,"PSYCH 205A - BUONOMANO, D.",0.364,0.545,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,"PSYCH 20A - MANSOLF, M.A.",0.448,0.483,0.034,0.034,0,0,0,0,0,0,0,0,0,0.719,0.246,0.018,0.018,0,0,0,0,0,0,0,0,0
3523,"PSYCH 20B - FRANE, A.V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.593,0.037,0.074,0.148,0.037,0,0,0,0,0,0,0
2068,"PSYCH 215A - ROBLES, T.F.",0,0.714,0.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,"PSYCH 220A - KARNEY, B.R.",0,0.579,0.158,0.053,0.211,0,0,0,0,0,0,0,0,0,0.688,0.312,0,0,0,0,0,0,0,0,0,0
3524,"PSYCH 222F - IZQUIERDO EDLER, A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3525,"PSYCH 240B - JUVONEN, J.H.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.364,0.273,0.091,0,0,0,0,0,0,0,0,0
2070,"PSYCH 250A - REISE, S.P.",0.308,0.282,0.231,0.128,0.051,0,0,0,0,0,0,0,0,0.158,0.395,0.158,0.132,0.158,0,0,0,0,0,0,0,0
2071,"PSYCH 262 - BJORK, R.A.",0.118,0.412,0.235,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,"PSYCH 264 - HOLYOAK, K.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.867,0,0,0,0,0,0,0,0,0,0,0
2072,"PSYCH 265 - MONTI, M.M.",0.25,0.7,0.05,0,0,0,0,0,0,0,0,0,0,0.455,0.273,0.273,0,0,0,0,0,0,0,0,0,0
3527,"PSYCH 270A - BRADBURY, T.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.667,0.083,0,0,0,0,0,0,0,0,0,0
2073,"PSYCH 273A - TUOHY, D.",0.25,0.583,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,"PSYCH 295 - CHUNG, A.S.",0,0.867,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,"PSYCH 297 - GALVAN, A.",0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,"PSYCH 401 - YEE-BRADBURY, C.M.",0,0.955,0.045,0,0,0,0,0,0,0,0,0,0,0.02,0.98,0,0,0,0,0,0,0,0,0,0,0
3528,"PSYCH 85 - BLANK, I.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0.389,0,0.176,0.056,0,0.065,0.009,0,0,0.009,0,0
2077,"PSYCH 85 - KELLMAN, P.",0,0.292,0.062,0.167,0.146,0.042,0.125,0.146,0.021,0,0,0,0,0,0.517,0.09,0.09,0.202,0.045,0.056,0,0,0,0,0,0
2078,"PSYCH M117A - CHANDLER, S.H.",0,0.231,0,0,0.231,0.154,0.077,0.077,0.077,0,0.154,0,0,0,0.214,0.071,0,0.286,0.214,0.071,0,0,0.071,0,0,0.071
3529,"PSYCH M139 - DEMER, L.L.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.312,0.062,0,0,0,0,0,0,0,0,0,0
2079,"PSYCH M257 - BENTLER, P.M.",0.077,0.385,0.308,0.154,0.077,0,0,0,0,0,0,0,0,0.182,0.455,0.364,0,0,0,0,0,0,0,0,0,0
3530,"PSYCTRY 178 - COOPER, Z.D.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,0.303,0.182,0.03,0.03,0.03,0,0,0,0,0,0,0
2080,"PSYCTRY 79 - KORB, A.",0.118,0.325,0.236,0.108,0.118,0.049,0.01,0.025,0,0,0,0.005,0.005,0.339,0.373,0.106,0.089,0.038,0.017,0.013,0.004,0,0,0,0,0.021
2081,"PUB AFF 10 - STOLL, M.A.",0.008,0.18,0.353,0.18,0.173,0.068,0.03,0,0.008,0,0,0,0,0.08,0.304,0.384,0.104,0.064,0.032,0.016,0,0,0,0,0,0.016
2082,"PUB AFF 110 - COVINGTON, K.L.",0.179,0.393,0.214,0.089,0.071,0,0.018,0.018,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,"PUB AFF 112 - HERRERA, V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.389,0.25,0.097,0.125,0.028,0.028,0,0.014,0.014,0,0,0.014
2083,"PUB AFF 116 - ARMENTA, A.",0.562,0.302,0.062,0.052,0,0.01,0,0,0,0,0,0,0.01,0.056,0.832,0.065,0.009,0.009,0.009,0,0,0,0,0.009,0,0.009
2084,"PUB AFF 120 - KAUFMANN, K.M.",0.029,0.6,0.171,0.057,0.114,0.029,0,0,0,0,0,0,0,0.119,0.452,0.143,0.048,0.095,0.119,0.024,0,0,0,0,0,0
3532,"PUB AFF 187A - PHILLIPS, M.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.259,0.052,0,0,0,0,0,0,0,0,0,0
2085,"PUB AFF 191A - DESVEAUX, J.A.",0,0.583,0.167,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,"PUB AFF 191A - KUO, A.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,0.081,0.048,0.016,0.016,0,0,0.016,0,0,0,0
2086,"PUB AFF 191A - LEON, K.A.",0.167,0.389,0.139,0.097,0.139,0.014,0.028,0.014,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,"PUB AFF 30 - CHRISTENSEN, D.E.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.339,0.19,0.083,0.083,0.025,0.041,0.033,0,0,0.008,0.008,0.017
3535,"PUB AFF 50 - SEGURA, G.M.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0.422,0.313,0.096,0.06,0.012,0,0,0,0,0,0,0
2087,"PUB AFF 60 - PHILLIPS, M.",0.079,0.48,0.165,0.063,0.087,0.071,0.024,0.031,0,0,0,0,0,0.095,0.397,0.222,0.103,0.103,0.024,0.008,0.032,0,0,0.008,0,0.008
2088,"PUB AFF 80 - HOLLOWAY, I.W.",0.713,0.101,0.085,0.031,0.039,0.008,0.008,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,"PUB AFF 80 - SMALL, L.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.539,0.237,0.066,0.053,0.039,0.013,0,0.013,0,0,0,0.013
2089,PUB AFF M109 - GIOTTONINI BADILLA,0.242,0.275,0.143,0.121,0.088,0.022,0.033,0.033,0.011,0.011,0.011,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,"PUB AFF M109 - LENS, M.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818,0.118,0.045,0.009,0.009,0,0,0,0,0,0,0
2090,"PUB AFF M160 - TURNER, V.K.",0.069,0.138,0.207,0.379,0.103,0,0.069,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,"PUB HLT 150 - DETELS, R.",0.009,0.066,0,0.03,0.639,0.111,0,0.127,0.015,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,"PUB HLT 200A - ARALIS, H.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.94,0.008,0.015,0,0,0,0,0,0,0,0,0
2092,"PUB HLT 200A - COLE, B.L.",0.03,0.864,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,"PUB HLT 200A - COLE, B.L. LEC 2",0,0.742,0.21,0.032,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,"PUB HLT C150 - SHAFIR, S.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.727,0.124,0.041,0.05,0.008,0,0.017,0.008,0,0.008,0,0
3540,"PUB HLT C201 - SHAFIR, S.C.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0.219,0.062,0,0,0,0,0,0,0,0,0
3541,"PUB HLT C201 - SHAFIR, S.C. LEC 80",0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.556,0,0,0,0,0,0,0,0,0,0,0
2094,"PUB HLT M160A - ESDIN, J.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,"PUB HLT M160B - ESDIN, J.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,"PUB PLC 201 - PARK, R.",0.094,0.226,0.321,0.208,0.075,0.075,0,0,0,0,0,0,0,0.135,0.25,0.442,0.154,0.019,0,0,0,0,0,0,0,0
2097,PUB PLC 203 - STEINERT-THRELKELD,0,0.141,0.266,0.125,0.297,0.094,0.031,0.016,0.031,0,0,0,0,0.014,0.459,0.284,0.027,0.095,0.014,0.014,0.081,0,0,0,0,0.014
2098,"PUB PLC 209 - MURTAUGH, K.S.",0,0.617,0.317,0.033,0.033,0,0,0,0,0,0,0,0,0,0.75,0.214,0.018,0,0.018,0,0,0,0,0,0,0
3542,"PUB PLC 225 - PHILLIPS, M.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3543,"PUB PLC 291A - BARRETO, M.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3544,"PUB PLC 291A - CHRISTENSEN, D.E.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.467,0.067,0,0.067,0,0,0,0,0,0,0
2099,"PUB PLC 291A - PANOFSKY, A.L.",0,0.632,0.263,0.105,0,0,0,0,0,0,0,0,0,0,0.64,0.28,0.08,0,0,0,0,0,0,0,0,0
2100,"PUB PLC 291A - ZEPEDA, J.C.",0.062,0.188,0.625,0,0,0.062,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,PUB PLC C291B - STEINERT-THRELKELD,0.045,0.273,0.455,0.091,0.091,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,"PUB PLC M201A - COMANOR, W.S.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0.333,0.133,0.067,0,0,0,0,0,0,0,0
2102,"PUB PLC M217 - PARK, R.",0.125,0.312,0.312,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,"PUB PLC M224A - PERMAN, J.S.",0.286,0.476,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,"PUB PLC M228 - PARENT, W.B.",0.059,0.647,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,"PUB PLC M244 - TAYLOR, B.D.",0,0.13,0.609,0.043,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,"PUB PLC M291C - KAPUR, A.A.",0,0.118,0.235,0.471,0.118,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,"RELIGN 11 - JOSEPH, S.J.",0.425,0.274,0.113,0.066,0.066,0.009,0.009,0.009,0.019,0,0.009,0,0,0.429,0.429,0.119,0.012,0,0,0,0.012,0,0,0,0,0
2108,"RELIGN 110 - JOSEPH, S.J.",0,0.931,0.034,0,0,0.034,0,0,0,0,0,0,0,0.412,0.441,0.088,0.029,0,0,0,0.029,0,0,0,0,0
2109,"RELIGN 177 - GILLESPIE, R.T.",0,0.4,0.533,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,"RELIGN 177 - PREGILL, M.E.",0,0.364,0.227,0.136,0.091,0,0.091,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3546,"RELIGN 191 - BAKHOS, C.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0.176,0.118,0.118,0,0,0,0,0,0,0,0
2111,"RELIGN 55 - GILLESPIE, R.T.",0,0.415,0.4,0.108,0.031,0.015,0,0,0.015,0,0,0,0.015,0,0.714,0.286,0,0,0,0,0,0,0,0,0,0
2112,"RELIGN M10 - BONESHO, C.E.",0.067,0.4,0.267,0.133,0.133,0,0,0,0,0,0,0,0,0,0.35,0.1,0.25,0.1,0.1,0,0,0.05,0,0,0,0.05
2113,"RELIGN M105A - SAIEDI, N.",0.045,0.773,0.045,0.045,0.045,0.045,0,0,0,0,0,0,0,0.062,0.875,0,0.062,0,0,0,0,0,0,0,0,0
3547,"RELIGN M132 - WENDRICH, W.Z.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.434,0.132,0.066,0,0.013,0.013,0.013,0.013,0,0,0,0.013
2114,"RELIGN M175 - JOHNSON, M.C.",0,0.077,0.231,0.154,0,0.462,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,"RELIGN M178 - BAKHOS, C.A.",0,0.643,0.071,0.214,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,"RELIGN M20 - SAYEED, A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0.139,0.051,0.038,0.038,0.038,0.051,0.013,0,0,0.025,0.013
2116,"RELIGN M4 - GOLDBERG, J.L.",0,0.2,0.2,0.1,0.3,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,"RELIGN M60W - BODIFORD, W.M.",0.056,0.833,0,0,0.056,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,"RELIGN M60W - LIPPIT, S.M.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0.231,0,0,0,0,0,0,0,0,0,0
2118,"ROMANIA 101A - GALATEANU, G.",0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0.188,0.75,0.062,0,0,0,0,0,0,0,0,0,0
2119,"RUSSN 1 - KUDYMA, A.",0.143,0.357,0.143,0.143,0.071,0,0,0.071,0.071,0,0,0,0,0.231,0.231,0.385,0,0,0.077,0,0.077,0,0,0,0,0
2120,"RUSSN 1 - KUDYMA, A. LEC 2",0.217,0.348,0.217,0.13,0.043,0.043,0,0,0,0,0,0,0,0.636,0.182,0.091,0,0,0.091,0,0,0,0,0,0,0
2121,"RUSSN 1 - KUDYMA, A. LEC 3",0.077,0.769,0,0.077,0,0,0,0,0,0,0,0,0.077,0.286,0.571,0.143,0,0,0,0,0,0,0,0,0,0
2122,"RUSSN 1 - KUDYMA, A. LEC 4",0.444,0.222,0.222,0.111,0,0,0,0,0,0,0,0,0,0.214,0.5,0.143,0.071,0.071,0,0,0,0,0,0,0,0
2123,"RUSSN 100A - KUDYMA, A.",0.167,0.833,0,0,0,0,0,0,0,0,0,0,0,0.19,0.619,0.19,0,0,0,0,0,0,0,0,0,0
2124,"RUSSN 101A - KRESIN, S.C.",0,0.714,0.286,0,0,0,0,0,0,0,0,0,0,0.167,0.5,0.25,0.083,0,0,0,0,0,0,0,0,0
2125,"RUSSN 102A - KUDYMA, A.",0.1,0.2,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,"RUSSN 107A - KUDYMA, A.",0.4,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,"RUSSN 128 - ODELL, J.B.",0.333,0.25,0.25,0,0.083,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,"RUSSN 4 - KUDYMA, A.",0.1,0.4,0.2,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0.6,0.3,0,0,0,0,0,0,0,0,0,0.1
3550,"RUSSN 90B - SHNEYDER, V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,0.395,0.026,0,0,0,0,0,0,0,0.026,0,0
3551,"RUSSN C124C - FURMAN, Y.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.478,0.087,0.043,0.043,0,0.043,0,0,0,0,0
2129,"RUSSN M127 - FURMAN, Y.",0,0.1,0.55,0.2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,"S ASIAN 110A - JAMISON, S.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,0.5,0.071,0,0,0,0,0,0,0,0,0,0
2130,"SCAND 1 - KARLSSON, E.J.",0.062,0.312,0.062,0.062,0.188,0.188,0,0.062,0,0,0,0,0.062,0.071,0.143,0.214,0.214,0.214,0,0.143,0,0,0,0,0,0
2131,"SCAND 134 - BALL, K.A.",0.086,0.4,0.2,0,0.143,0.057,0,0.057,0.057,0,0,0,0,0.161,0.194,0.194,0.097,0.161,0.097,0.032,0.032,0,0.032,0,0,0
2132,"SCAND 141C - WEN, P.J.",0.05,0.9,0.05,0,0,0,0,0,0,0,0,0,0,0.028,0.944,0.028,0,0,0,0,0,0,0,0,0,0
2133,"SCAND 143C - WEN, P.J.",0.062,0.875,0,0.031,0,0.031,0,0,0,0,0,0,0,0.235,0.765,0,0,0,0,0,0,0,0,0,0,0
3553,"SCAND 161 - LUNDE, A.O.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.073,0,0,0,0,0,0,0,0,0,0,0
2134,"SCAND 40 - BALL, K.A.",0.189,0.27,0.135,0.135,0.108,0.081,0.054,0,0,0,0,0.027,0,0.076,0.371,0.181,0.19,0.095,0.048,0.01,0.01,0.01,0,0,0,0.01
2135,"SCAND 40W - BALL, K.A.",0.195,0.517,0.115,0.08,0.023,0.034,0,0,0.011,0.011,0.011,0,0,0.256,0.282,0.256,0.128,0.051,0.026,0,0,0,0,0,0,0
2136,"SCAND 50 - WEN, P.J.",0.203,0.497,0.157,0.057,0.04,0.023,0.003,0.01,0.003,0.003,0.003,0,0,0.034,0.892,0.034,0.02,0.01,0.003,0.007,0,0,0,0,0,0
3554,"SCAND C145A - LUNDE, A.O.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.29,0,0,0,0,0,0,0,0,0,0,0
3555,"SEASIAN 135 - DUTTON, G.E.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3556,"SEASIAN 70 - DUTTON, G.E.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2137,"SOC GEN 105A - DE CHADAREVIAN, S.",0.261,0.466,0.161,0.05,0.037,0.006,0.006,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,"SOC GEN 108 - RENSEL, M.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2138,"SOC GEN 165 - GIBBONS, S.L.",0.109,0.516,0.266,0.016,0,0.047,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,"SOC GEN 180 - SCROGGINS, M.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603,0.155,0.069,0.138,0.017,0.017,0,0,0,0,0,0
2139,"SOC GEN 188 - PETERSON, D.A.",0.379,0.345,0.138,0.034,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,"SOC GEN 195CE - KELTY, C.M.",0.364,0.318,0.227,0,0,0.045,0.045,0,0,0,0,0,0,0,0.905,0.095,0,0,0,0,0,0,0,0,0,0
3559,"SOC GEN 196 - SHAPIRO, N.E.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3560,"SOC GEN 85 - VENKAT, B.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,0.085,0.068,0,0.017,0,0,0,0,0,0,0
3561,"SOC GEN M136 - LANDECKER, H.L.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0.364,0.2,0.018,0.018,0.018,0.018,0,0,0,0,0,0
2141,"SOC GEN M143 - LYNCH, J.W.",0.211,0.632,0,0.105,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,"SOC GEN M144 - RENSEL, M.A.",0.645,0.194,0.065,0.032,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,"SOC SC 400A - PANAGIA, D.",0.095,0.619,0.286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2144,"SOC SC 401 - KREMER-SADLIK, T.",0.045,0.955,0,0,0,0,0,0,0,0,0,0,0,0.13,0.783,0.043,0.043,0,0,0,0,0,0,0,0,0
2145,"SOC SC 402 - LAMBERSON, P.J.",0.286,0.476,0.19,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,"SOC SC 402 - WOOD, B.M.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0.409,0.182,0,0.045,0.045,0,0,0,0,0,0,0
2146,"SOC WLF 195 - FRANKE, T.M.",0.087,0.874,0.039,0,0,0,0,0,0,0,0,0,0,0.832,0.168,0,0,0,0,0,0,0,0,0,0,0
3563,"SOC WLF 203A - JAMES, T.L.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2147,"SOC WLF 203A - MIYASHITA OCHOA, A",0,0.84,0.16,0,0,0,0,0,0,0,0,0,0,0.188,0.625,0.156,0.031,0,0,0,0,0,0,0,0,0
2148,"SOC WLF 203A - SERNA, S.",0,0.526,0.368,0.053,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,"SOC WLF 210A - ASTOR, R.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0.069,0,0,0,0,0,0,0,0,0,0
2149,"SOC WLF 210A - DANELSKI, R.J.",0,0.885,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,"SOC WLF 210A - HOLLOWAY, I.W.",0.167,0.417,0.333,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,"SOC WLF 210A - LOWE, L.B.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0.481,0.074,0,0.037,0,0,0,0,0,0,0,0
2151,"SOC WLF 210A - PALENCIA, H.",0,0.815,0.111,0.074,0,0,0,0,0,0,0,0,0,0.036,0.821,0.071,0.071,0,0,0,0,0,0,0,0,0
3566,"SOC WLF 210A - PALENCIA, H. LEC 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.828,0.138,0,0,0,0,0,0,0,0,0,0
2152,"SOC WLF 210A - PALENCIA, H. LEC 4",0,0.588,0.294,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,"SOC WLF 211A - BRINDERSON, L.A.",0.154,0.808,0.038,0,0,0,0,0,0,0,0,0,0,0,0.964,0.036,0,0,0,0,0,0,0,0,0,0
2154,"SOC WLF 211A - SANTOS, C.E.",0.118,0.824,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,"SOC WLF 211A - SMALL, L.A.",0,0.043,0.522,0.261,0.13,0.043,0,0,0,0,0,0,0,0,0.143,0.571,0.286,0,0,0,0,0,0,0,0,0
2156,"SOC WLF 211A - SMALL, L.A. LEC 2",0,0.185,0.667,0.111,0.037,0,0,0,0,0,0,0,0,0,0.115,0.615,0.231,0.038,0,0,0,0,0,0,0,0
3567,"SOC WLF 211A - TALLEY, M.D.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.207,0.069,0.034,0,0,0,0,0,0,0,0
2157,"SOC WLF 214A - IGLEHART, A.P.",0.239,0.478,0.283,0,0,0,0,0,0,0,0,0,0,0.571,0.429,0,0,0,0,0,0,0,0,0,0,0
3568,"SOC WLF 214A - IGLEHART, A.P. LEC 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.52,0,0,0,0,0,0,0,0,0,0,0
2158,"SOC WLF 214A - WANG, L.S.",0.429,0.367,0.163,0.041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3569,"SOC WLF 214A - WANG, L.S. LEC 4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966,0.034,0,0,0,0,0,0,0,0,0,0
3570,"SOC WLF 231A - MOIO, J.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.75,0.042,0,0,0,0,0,0,0,0,0,0
3571,"SOC WLF 231A - MOIO, J.A. LEC 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.8,0.05,0,0,0,0,0,0,0,0,0,0
3572,"SOC WLF 231A - PERRIGO, J.L.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0
2159,"SOC WLF 231A - TALLEY, M.D.",0,0.867,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,"SOC WLF 231A - TALLEY, M.D. LEC 3",0,0.846,0.115,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,"SOC WLF 231F - RAMIREZ, G.U.",0,0.692,0.308,0,0,0,0,0,0,0,0,0,0,0,0.692,0.308,0,0,0,0,0,0,0,0,0,0
