hour,minute,n_people,week,day,facility,n_people_rel
17,20,83.0,Weeks 9 and 10,Sunday,bfit,0.553
17,30,88.0,Weeks 9 and 10,Sunday,bfit,0.587
17,40,84.0,Weeks 9 and 10,Sunday,bfit,0.56
17,50,78.0,Weeks 9 and 10,Sunday,bfit,0.52
18,0,74.0,Weeks 9 and 10,Sunday,bfit,0.493
18,10,74.0,Weeks 9 and 10,Sunday,bfit,0.493
18,20,80.0,Weeks 9 and 10,Sunday,bfit,0.533
18,30,80.0,Weeks 9 and 10,Sunday,bfit,0.533
18,40,80.0,Weeks 9 and 10,Sunday,bfit,0.533
18,50,78.0,Weeks 9 and 10,Sunday,bfit,0.52
19,0,75.0,Weeks 9 and 10,Sunday,bfit,0.5
19,10,70.0,Weeks 9 and 10,Sunday,bfit,0.467
19,20,69.0,Weeks 9 and 10,Sunday,bfit,0.46
19,30,69.0,Weeks 9 and 10,Sunday,bfit,0.46
19,40,68.0,Weeks 9 and 10,Sunday,bfit,0.453
19,50,69.0,Weeks 9 and 10,Sunday,bfit,0.46
20,0,71.0,Weeks 9 and 10,Sunday,bfit,0.473
20,10,71.0,Weeks 9 and 10,Sunday,bfit,0.473
20,20,70.0,Weeks 9 and 10,Sunday,bfit,0.467
20,30,68.0,Weeks 9 and 10,Sunday,bfit,0.453
20,40,71.0,Weeks 9 and 10,Sunday,bfit,0.473
20,50,77.0,Weeks 9 and 10,Sunday,bfit,0.513
21,0,80.0,Weeks 9 and 10,Sunday,bfit,0.533
21,10,83.0,Weeks 9 and 10,Sunday,bfit,0.553
21,20,76.0,Weeks 9 and 10,Sunday,bfit,0.507
21,30,70.0,Weeks 9 and 10,Sunday,bfit,0.467
21,40,65.0,Weeks 9 and 10,Sunday,bfit,0.433
21,50,60.0,Weeks 9 and 10,Sunday,bfit,0.4
22,0,52.0,Weeks 9 and 10,Sunday,bfit,0.347
22,10,44.0,Weeks 9 and 10,Sunday,bfit,0.293
22,20,44.0,Weeks 9 and 10,Sunday,bfit,0.293
22,30,39.0,Weeks 9 and 10,Sunday,bfit,0.26
22,40,34.0,Weeks 9 and 10,Sunday,bfit,0.227
22,50,30.0,Weeks 9 and 10,Sunday,bfit,0.2
23,0,29.0,Weeks 9 and 10,Sunday,bfit,0.193
23,10,29.0,Weeks 9 and 10,Sunday,bfit,0.193
23,20,24.0,Weeks 9 and 10,Sunday,bfit,0.16
23,30,20.0,Weeks 9 and 10,Sunday,bfit,0.133
23,40,17.0,Weeks 9 and 10,Sunday,bfit,0.113
23,50,14.0,Weeks 9 and 10,Sunday,bfit,0.093
0,0,2.0,Finals Week,Monday to Thursday,bfit,0.013
0,10,1.0,Finals Week,Monday to Thursday,bfit,0.007
0,20,1.0,Finals Week,Monday to Thursday,bfit,0.007
0,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
0,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
0,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
6,0,2.0,Finals Week,Monday to Thursday,bfit,0.013
6,10,5.0,Finals Week,Monday to Thursday,bfit,0.033
6,20,8.0,Finals Week,Monday to Thursday,bfit,0.053
6,30,10.0,Finals Week,Monday to Thursday,bfit,0.067
6,40,11.0,Finals Week,Monday to Thursday,bfit,0.073
6,50,13.0,Finals Week,Monday to Thursday,bfit,0.087
7,0,14.0,Finals Week,Monday to Thursday,bfit,0.093
7,10,16.0,Finals Week,Monday to Thursday,bfit,0.107
7,20,16.0,Finals Week,Monday to Thursday,bfit,0.107
7,30,19.0,Finals Week,Monday to Thursday,bfit,0.127
7,40,20.0,Finals Week,Monday to Thursday,bfit,0.133
7,50,23.0,Finals Week,Monday to Thursday,bfit,0.153
8,0,25.0,Finals Week,Monday to Thursday,bfit,0.167
8,10,26.0,Finals Week,Monday to Thursday,bfit,0.173
8,20,26.0,Finals Week,Monday to Thursday,bfit,0.173
8,30,27.0,Finals Week,Monday to Thursday,bfit,0.18
8,40,27.0,Finals Week,Monday to Thursday,bfit,0.18
8,50,27.0,Finals Week,Monday to Thursday,bfit,0.18
9,0,30.0,Finals Week,Monday to Thursday,bfit,0.2
9,10,32.0,Finals Week,Monday to Thursday,bfit,0.213
9,20,32.0,Finals Week,Monday to Thursday,bfit,0.213
9,30,33.0,Finals Week,Monday to Thursday,bfit,0.22
9,40,35.0,Finals Week,Monday to Thursday,bfit,0.233
9,50,37.0,Finals Week,Monday to Thursday,bfit,0.247
10,0,40.0,Finals Week,Monday to Thursday,bfit,0.267
10,10,42.0,Finals Week,Monday to Thursday,bfit,0.28
10,20,42.0,Finals Week,Monday to Thursday,bfit,0.28
10,30,46.0,Finals Week,Monday to Thursday,bfit,0.307
10,40,46.0,Finals Week,Monday to Thursday,bfit,0.307
10,50,49.0,Finals Week,Monday to Thursday,bfit,0.327
11,0,51.0,Finals Week,Monday to Thursday,bfit,0.34
11,10,55.0,Finals Week,Monday to Thursday,bfit,0.367
11,20,56.0,Finals Week,Monday to Thursday,bfit,0.373
11,30,56.0,Finals Week,Monday to Thursday,bfit,0.373
11,40,54.0,Finals Week,Monday to Thursday,bfit,0.36
11,50,49.0,Finals Week,Monday to Thursday,bfit,0.327
12,0,49.0,Finals Week,Monday to Thursday,bfit,0.327
12,10,48.0,Finals Week,Monday to Thursday,bfit,0.32
12,20,46.0,Finals Week,Monday to Thursday,bfit,0.307
12,30,44.0,Finals Week,Monday to Thursday,bfit,0.293
12,40,41.0,Finals Week,Monday to Thursday,bfit,0.273
12,50,40.0,Finals Week,Monday to Thursday,bfit,0.267
13,0,39.0,Finals Week,Monday to Thursday,bfit,0.26
13,10,36.0,Finals Week,Monday to Thursday,bfit,0.24
13,20,37.0,Finals Week,Monday to Thursday,bfit,0.247
13,30,37.0,Finals Week,Monday to Thursday,bfit,0.247
13,40,37.0,Finals Week,Monday to Thursday,bfit,0.247
13,50,36.0,Finals Week,Monday to Thursday,bfit,0.24
14,0,36.0,Finals Week,Monday to Thursday,bfit,0.24
14,10,35.0,Finals Week,Monday to Thursday,bfit,0.233
14,20,39.0,Finals Week,Monday to Thursday,bfit,0.26
14,30,39.0,Finals Week,Monday to Thursday,bfit,0.26
14,40,40.0,Finals Week,Monday to Thursday,bfit,0.267
14,50,40.0,Finals Week,Monday to Thursday,bfit,0.267
15,0,40.0,Finals Week,Monday to Thursday,bfit,0.267
15,10,42.0,Finals Week,Monday to Thursday,bfit,0.28
15,20,42.0,Finals Week,Monday to Thursday,bfit,0.28
15,30,44.0,Finals Week,Monday to Thursday,bfit,0.293
15,40,42.0,Finals Week,Monday to Thursday,bfit,0.28
15,50,44.0,Finals Week,Monday to Thursday,bfit,0.293
16,0,47.0,Finals Week,Monday to Thursday,bfit,0.313
16,10,49.0,Finals Week,Monday to Thursday,bfit,0.327
16,20,51.0,Finals Week,Monday to Thursday,bfit,0.34
16,30,57.0,Finals Week,Monday to Thursday,bfit,0.38
16,40,64.0,Finals Week,Monday to Thursday,bfit,0.427
16,50,66.0,Finals Week,Monday to Thursday,bfit,0.44
17,0,68.0,Finals Week,Monday to Thursday,bfit,0.453
17,10,72.0,Finals Week,Monday to Thursday,bfit,0.48
17,20,77.0,Finals Week,Monday to Thursday,bfit,0.513
17,30,81.0,Finals Week,Monday to Thursday,bfit,0.54
17,40,82.0,Finals Week,Monday to Thursday,bfit,0.547
17,50,78.0,Finals Week,Monday to Thursday,bfit,0.52
18,0,79.0,Finals Week,Monday to Thursday,bfit,0.527
18,10,74.0,Finals Week,Monday to Thursday,bfit,0.493
18,20,72.0,Finals Week,Monday to Thursday,bfit,0.48
18,30,68.0,Finals Week,Monday to Thursday,bfit,0.453
18,40,67.0,Finals Week,Monday to Thursday,bfit,0.447
18,50,63.0,Finals Week,Monday to Thursday,bfit,0.42
19,0,59.0,Finals Week,Monday to Thursday,bfit,0.393
19,10,54.0,Finals Week,Monday to Thursday,bfit,0.36
19,20,54.0,Finals Week,Monday to Thursday,bfit,0.36
19,30,54.0,Finals Week,Monday to Thursday,bfit,0.36
19,40,54.0,Finals Week,Monday to Thursday,bfit,0.36
19,50,52.0,Finals Week,Monday to Thursday,bfit,0.347
20,0,53.0,Finals Week,Monday to Thursday,bfit,0.353
20,10,53.0,Finals Week,Monday to Thursday,bfit,0.353
20,20,57.0,Finals Week,Monday to Thursday,bfit,0.38
20,30,61.0,Finals Week,Monday to Thursday,bfit,0.407
20,40,62.0,Finals Week,Monday to Thursday,bfit,0.413
20,50,64.0,Finals Week,Monday to Thursday,bfit,0.427
21,0,65.0,Finals Week,Monday to Thursday,bfit,0.433
21,10,68.0,Finals Week,Monday to Thursday,bfit,0.453
21,20,69.0,Finals Week,Monday to Thursday,bfit,0.46
21,30,72.0,Finals Week,Monday to Thursday,bfit,0.48
21,40,78.0,Finals Week,Monday to Thursday,bfit,0.52
21,50,82.0,Finals Week,Monday to Thursday,bfit,0.547
22,0,81.0,Finals Week,Monday to Thursday,bfit,0.54
22,10,78.0,Finals Week,Monday to Thursday,bfit,0.52
22,20,71.0,Finals Week,Monday to Thursday,bfit,0.473
22,30,65.0,Finals Week,Monday to Thursday,bfit,0.433
22,40,54.0,Finals Week,Monday to Thursday,bfit,0.36
22,50,45.0,Finals Week,Monday to Thursday,bfit,0.3
23,0,33.0,Finals Week,Monday to Thursday,bfit,0.22
23,10,26.0,Finals Week,Monday to Thursday,bfit,0.173
23,20,17.0,Finals Week,Monday to Thursday,bfit,0.113
23,30,10.0,Finals Week,Monday to Thursday,bfit,0.067
23,40,5.0,Finals Week,Monday to Thursday,bfit,0.033
23,50,3.0,Finals Week,Monday to Thursday,bfit,0.02
0,0,0.0,Finals Week,Friday,bfit,0.0
0,10,0.0,Finals Week,Friday,bfit,0.0
0,20,0.0,Finals Week,Friday,bfit,0.0
0,30,0.0,Finals Week,Friday,bfit,0.0
0,40,0.0,Finals Week,Friday,bfit,0.0
0,50,0.0,Finals Week,Friday,bfit,0.0
1,0,0.0,Finals Week,Friday,bfit,0.0
1,10,0.0,Finals Week,Friday,bfit,0.0
1,20,0.0,Finals Week,Friday,bfit,0.0
1,30,0.0,Finals Week,Friday,bfit,0.0
1,40,0.0,Finals Week,Friday,bfit,0.0
1,50,0.0,Finals Week,Friday,bfit,0.0
2,0,0.0,Finals Week,Friday,bfit,0.0
2,10,0.0,Finals Week,Friday,bfit,0.0
2,20,0.0,Finals Week,Friday,bfit,0.0
2,30,0.0,Finals Week,Friday,bfit,0.0
2,40,0.0,Finals Week,Friday,bfit,0.0
2,50,0.0,Finals Week,Friday,bfit,0.0
3,0,0.0,Finals Week,Friday,bfit,0.0
3,10,0.0,Finals Week,Friday,bfit,0.0
3,20,0.0,Finals Week,Friday,bfit,0.0
3,30,0.0,Finals Week,Friday,bfit,0.0
3,40,0.0,Finals Week,Friday,bfit,0.0
3,50,0.0,Finals Week,Friday,bfit,0.0
4,0,0.0,Finals Week,Friday,bfit,0.0
4,10,0.0,Finals Week,Friday,bfit,0.0
4,20,0.0,Finals Week,Friday,bfit,0.0
4,30,0.0,Finals Week,Friday,bfit,0.0
4,40,0.0,Finals Week,Friday,bfit,0.0
4,50,0.0,Finals Week,Friday,bfit,0.0
5,0,0.0,Finals Week,Friday,bfit,0.0
5,10,0.0,Finals Week,Friday,bfit,0.0
5,20,0.0,Finals Week,Friday,bfit,0.0
5,30,0.0,Finals Week,Friday,bfit,0.0
5,40,0.0,Finals Week,Friday,bfit,0.0
5,50,0.0,Finals Week,Friday,bfit,0.0
6,0,2.0,Finals Week,Friday,bfit,0.013
6,10,3.0,Finals Week,Friday,bfit,0.02
6,20,5.0,Finals Week,Friday,bfit,0.033
6,30,5.0,Finals Week,Friday,bfit,0.033
6,40,6.0,Finals Week,Friday,bfit,0.04
6,50,7.0,Finals Week,Friday,bfit,0.047
7,0,6.0,Finals Week,Friday,bfit,0.04
7,10,6.0,Finals Week,Friday,bfit,0.04
7,20,6.0,Finals Week,Friday,bfit,0.04
7,30,6.0,Finals Week,Friday,bfit,0.04
7,40,6.0,Finals Week,Friday,bfit,0.04
7,50,7.0,Finals Week,Friday,bfit,0.047
8,0,6.0,Finals Week,Friday,bfit,0.04
8,10,4.0,Finals Week,Friday,bfit,0.027
8,20,4.0,Finals Week,Friday,bfit,0.027
8,30,6.0,Finals Week,Friday,bfit,0.04
8,40,6.0,Finals Week,Friday,bfit,0.04
8,50,6.0,Finals Week,Friday,bfit,0.04
9,0,5.0,Finals Week,Friday,bfit,0.033
9,10,7.0,Finals Week,Friday,bfit,0.047
9,20,9.0,Finals Week,Friday,bfit,0.06
9,30,10.0,Finals Week,Friday,bfit,0.067
9,40,12.0,Finals Week,Friday,bfit,0.08
9,50,14.0,Finals Week,Friday,bfit,0.093
10,0,13.0,Finals Week,Friday,bfit,0.087
10,10,16.0,Finals Week,Friday,bfit,0.107
10,20,16.0,Finals Week,Friday,bfit,0.107
10,30,16.0,Finals Week,Friday,bfit,0.107
10,40,19.0,Finals Week,Friday,bfit,0.127
10,50,17.0,Finals Week,Friday,bfit,0.113
11,0,16.0,Finals Week,Friday,bfit,0.107
11,10,18.0,Finals Week,Friday,bfit,0.12
11,20,20.0,Finals Week,Friday,bfit,0.133
11,30,18.0,Finals Week,Friday,bfit,0.12
11,40,18.0,Finals Week,Friday,bfit,0.12
11,50,16.0,Finals Week,Friday,bfit,0.107
12,0,14.0,Finals Week,Friday,bfit,0.093
12,10,19.0,Finals Week,Friday,bfit,0.127
12,20,20.0,Finals Week,Friday,bfit,0.133
12,30,23.0,Finals Week,Friday,bfit,0.153
12,40,22.0,Finals Week,Friday,bfit,0.147
12,50,23.0,Finals Week,Friday,bfit,0.153
13,0,21.0,Finals Week,Friday,bfit,0.14
13,10,19.0,Finals Week,Friday,bfit,0.127
13,20,20.0,Finals Week,Friday,bfit,0.133
13,30,18.0,Finals Week,Friday,bfit,0.12
13,40,16.0,Finals Week,Friday,bfit,0.107
13,50,16.0,Finals Week,Friday,bfit,0.107
14,0,12.0,Finals Week,Friday,bfit,0.08
14,10,13.0,Finals Week,Friday,bfit,0.087
14,20,13.0,Finals Week,Friday,bfit,0.087
14,30,16.0,Finals Week,Friday,bfit,0.107
14,40,14.0,Finals Week,Friday,bfit,0.093
14,50,14.0,Finals Week,Friday,bfit,0.093
15,0,16.0,Finals Week,Friday,bfit,0.107
15,10,15.0,Finals Week,Friday,bfit,0.1
15,20,16.0,Finals Week,Friday,bfit,0.107
15,30,20.0,Finals Week,Friday,bfit,0.133
15,40,18.0,Finals Week,Friday,bfit,0.12
15,50,20.0,Finals Week,Friday,bfit,0.133
16,0,20.0,Finals Week,Friday,bfit,0.133
16,10,18.0,Finals Week,Friday,bfit,0.12
16,20,22.0,Finals Week,Friday,bfit,0.147
16,30,23.0,Finals Week,Friday,bfit,0.153
16,40,22.0,Finals Week,Friday,bfit,0.147
16,50,24.0,Finals Week,Friday,bfit,0.16
17,0,28.0,Finals Week,Friday,bfit,0.187
17,10,28.0,Finals Week,Friday,bfit,0.187
17,20,29.0,Finals Week,Friday,bfit,0.193
17,30,29.0,Finals Week,Friday,bfit,0.193
17,40,29.0,Finals Week,Friday,bfit,0.193
17,50,28.0,Finals Week,Friday,bfit,0.187
18,0,24.0,Finals Week,Friday,bfit,0.16
18,10,28.0,Finals Week,Friday,bfit,0.187
18,20,33.0,Finals Week,Friday,bfit,0.22
18,30,38.0,Finals Week,Friday,bfit,0.253
18,40,39.0,Finals Week,Friday,bfit,0.26
18,50,37.0,Finals Week,Friday,bfit,0.247
19,0,38.0,Finals Week,Friday,bfit,0.253
19,10,38.0,Finals Week,Friday,bfit,0.253
19,20,28.0,Finals Week,Friday,bfit,0.187
19,30,24.0,Finals Week,Friday,bfit,0.16
19,40,16.0,Finals Week,Friday,bfit,0.107
19,50,16.0,Finals Week,Friday,bfit,0.107
20,0,10.0,Finals Week,Friday,bfit,0.067
20,10,8.0,Finals Week,Friday,bfit,0.053
20,20,6.0,Finals Week,Friday,bfit,0.04
20,30,4.0,Finals Week,Friday,bfit,0.027
20,40,2.0,Finals Week,Friday,bfit,0.013
20,50,0.0,Finals Week,Friday,bfit,0.0
21,0,0.0,Finals Week,Friday,bfit,0.0
21,10,0.0,Finals Week,Friday,bfit,0.0
21,20,0.0,Finals Week,Friday,bfit,0.0
21,30,0.0,Finals Week,Friday,bfit,0.0
21,40,0.0,Finals Week,Friday,bfit,0.0
21,50,0.0,Finals Week,Friday,bfit,0.0
22,0,0.0,Finals Week,Friday,bfit,0.0
22,10,0.0,Finals Week,Friday,bfit,0.0
22,20,0.0,Finals Week,Friday,bfit,0.0
22,30,0.0,Finals Week,Friday,bfit,0.0
22,40,0.0,Finals Week,Friday,bfit,0.0
22,50,0.0,Finals Week,Friday,bfit,0.0
23,0,0.0,Finals Week,Friday,bfit,0.0
23,10,0.0,Finals Week,Friday,bfit,0.0
23,20,0.0,Finals Week,Friday,bfit,0.0
23,30,0.0,Finals Week,Friday,bfit,0.0
23,40,0.0,Finals Week,Friday,bfit,0.0
23,50,0.0,Finals Week,Friday,bfit,0.0
0,0,0.0,Finals Week,Saturday,bfit,0.0
0,10,0.0,Finals Week,Saturday,bfit,0.0
0,20,0.0,Finals Week,Saturday,bfit,0.0
0,30,0.0,Finals Week,Saturday,bfit,0.0
0,40,0.0,Finals Week,Saturday,bfit,0.0
0,50,0.0,Finals Week,Saturday,bfit,0.0
1,0,0.0,Finals Week,Saturday,bfit,0.0
1,10,0.0,Finals Week,Saturday,bfit,0.0
1,20,0.0,Finals Week,Saturday,bfit,0.0
1,30,0.0,Finals Week,Saturday,bfit,0.0
1,40,0.0,Finals Week,Saturday,bfit,0.0
1,50,0.0,Finals Week,Saturday,bfit,0.0
2,0,0.0,Finals Week,Saturday,bfit,0.0
2,10,0.0,Finals Week,Saturday,bfit,0.0
2,20,0.0,Finals Week,Saturday,bfit,0.0
2,30,0.0,Finals Week,Saturday,bfit,0.0
2,40,0.0,Finals Week,Saturday,bfit,0.0
2,50,0.0,Finals Week,Saturday,bfit,0.0
3,0,0.0,Finals Week,Saturday,bfit,0.0
3,10,0.0,Finals Week,Saturday,bfit,0.0
3,20,0.0,Finals Week,Saturday,bfit,0.0
3,30,0.0,Finals Week,Saturday,bfit,0.0
3,40,0.0,Finals Week,Saturday,bfit,0.0
3,50,0.0,Finals Week,Saturday,bfit,0.0
4,0,0.0,Finals Week,Saturday,bfit,0.0
4,10,0.0,Finals Week,Saturday,bfit,0.0
4,20,0.0,Finals Week,Saturday,bfit,0.0
4,30,0.0,Finals Week,Saturday,bfit,0.0
4,40,0.0,Finals Week,Saturday,bfit,0.0
4,50,0.0,Finals Week,Saturday,bfit,0.0
5,0,0.0,Finals Week,Saturday,bfit,0.0
5,10,0.0,Finals Week,Saturday,bfit,0.0
5,20,0.0,Finals Week,Saturday,bfit,0.0
5,30,0.0,Finals Week,Saturday,bfit,0.0
5,40,0.0,Finals Week,Saturday,bfit,0.0
5,50,0.0,Finals Week,Saturday,bfit,0.0
6,0,0.0,Finals Week,Saturday,bfit,0.0
6,10,0.0,Finals Week,Saturday,bfit,0.0
6,20,0.0,Finals Week,Saturday,bfit,0.0
6,30,0.0,Finals Week,Saturday,bfit,0.0
6,40,0.0,Finals Week,Saturday,bfit,0.0
6,50,0.0,Finals Week,Saturday,bfit,0.0
7,0,0.0,Finals Week,Saturday,bfit,0.0
7,10,0.0,Finals Week,Saturday,bfit,0.0
7,20,0.0,Finals Week,Saturday,bfit,0.0
7,30,0.0,Finals Week,Saturday,bfit,0.0
7,40,0.0,Finals Week,Saturday,bfit,0.0
7,50,0.0,Finals Week,Saturday,bfit,0.0
8,0,0.0,Finals Week,Saturday,bfit,0.0
8,10,0.0,Finals Week,Saturday,bfit,0.0
8,20,0.0,Finals Week,Saturday,bfit,0.0
8,30,0.0,Finals Week,Saturday,bfit,0.0
8,40,0.0,Finals Week,Saturday,bfit,0.0
8,50,0.0,Finals Week,Saturday,bfit,0.0
9,0,0.0,Finals Week,Saturday,bfit,0.0
9,10,0.0,Finals Week,Saturday,bfit,0.0
9,20,0.0,Finals Week,Saturday,bfit,0.0
9,30,0.0,Finals Week,Saturday,bfit,0.0
9,40,0.0,Finals Week,Saturday,bfit,0.0
9,50,0.0,Finals Week,Saturday,bfit,0.0
10,0,0.0,Finals Week,Saturday,bfit,0.0
10,10,0.0,Finals Week,Saturday,bfit,0.0
10,20,0.0,Finals Week,Saturday,bfit,0.0
10,30,0.0,Finals Week,Saturday,bfit,0.0
10,40,0.0,Finals Week,Saturday,bfit,0.0
10,50,0.0,Finals Week,Saturday,bfit,0.0
11,0,0.0,Finals Week,Saturday,bfit,0.0
11,10,0.0,Finals Week,Saturday,bfit,0.0
11,20,0.0,Finals Week,Saturday,bfit,0.0
11,30,0.0,Finals Week,Saturday,bfit,0.0
11,40,0.0,Finals Week,Saturday,bfit,0.0
11,50,0.0,Finals Week,Saturday,bfit,0.0
12,0,5.0,Finals Week,Saturday,bfit,0.033
12,10,6.0,Finals Week,Saturday,bfit,0.04
12,20,10.0,Finals Week,Saturday,bfit,0.067
12,30,10.0,Finals Week,Saturday,bfit,0.067
12,40,10.0,Finals Week,Saturday,bfit,0.067
12,50,10.0,Finals Week,Saturday,bfit,0.067
13,0,9.0,Finals Week,Saturday,bfit,0.06
13,10,8.0,Finals Week,Saturday,bfit,0.053
13,20,10.0,Finals Week,Saturday,bfit,0.067
13,30,11.0,Finals Week,Saturday,bfit,0.073
13,40,13.0,Finals Week,Saturday,bfit,0.087
13,50,14.0,Finals Week,Saturday,bfit,0.093
14,0,12.0,Finals Week,Saturday,bfit,0.08
14,10,15.0,Finals Week,Saturday,bfit,0.1
14,20,16.0,Finals Week,Saturday,bfit,0.107
14,30,15.0,Finals Week,Saturday,bfit,0.1
14,40,15.0,Finals Week,Saturday,bfit,0.1
14,50,18.0,Finals Week,Saturday,bfit,0.12
15,0,16.0,Finals Week,Saturday,bfit,0.107
15,10,17.0,Finals Week,Saturday,bfit,0.113
15,20,16.0,Finals Week,Saturday,bfit,0.107
15,30,16.0,Finals Week,Saturday,bfit,0.107
15,40,20.0,Finals Week,Saturday,bfit,0.133
15,50,18.0,Finals Week,Saturday,bfit,0.12
16,0,21.0,Finals Week,Saturday,bfit,0.14
16,10,22.0,Finals Week,Saturday,bfit,0.147
16,20,20.0,Finals Week,Saturday,bfit,0.133
16,30,14.0,Finals Week,Saturday,bfit,0.093
16,40,8.0,Finals Week,Saturday,bfit,0.053
16,50,7.0,Finals Week,Saturday,bfit,0.047
17,0,6.0,Finals Week,Saturday,bfit,0.04
17,10,4.0,Finals Week,Saturday,bfit,0.027
17,20,2.0,Finals Week,Saturday,bfit,0.013
17,30,2.0,Finals Week,Saturday,bfit,0.013
17,40,1.0,Finals Week,Saturday,bfit,0.007
17,50,0.0,Finals Week,Saturday,bfit,0.0
18,0,0.0,Finals Week,Saturday,bfit,0.0
18,10,0.0,Finals Week,Saturday,bfit,0.0
18,20,0.0,Finals Week,Saturday,bfit,0.0
18,30,0.0,Finals Week,Saturday,bfit,0.0
18,40,0.0,Finals Week,Saturday,bfit,0.0
18,50,0.0,Finals Week,Saturday,bfit,0.0
19,0,0.0,Finals Week,Saturday,bfit,0.0
19,10,0.0,Finals Week,Saturday,bfit,0.0
19,20,0.0,Finals Week,Saturday,bfit,0.0
19,30,0.0,Finals Week,Saturday,bfit,0.0
19,40,0.0,Finals Week,Saturday,bfit,0.0
19,50,0.0,Finals Week,Saturday,bfit,0.0
20,0,0.0,Finals Week,Saturday,bfit,0.0
20,10,0.0,Finals Week,Saturday,bfit,0.0
20,20,0.0,Finals Week,Saturday,bfit,0.0
20,30,0.0,Finals Week,Saturday,bfit,0.0
20,40,0.0,Finals Week,Saturday,bfit,0.0
20,50,0.0,Finals Week,Saturday,bfit,0.0
21,0,0.0,Finals Week,Saturday,bfit,0.0
21,10,0.0,Finals Week,Saturday,bfit,0.0
21,20,0.0,Finals Week,Saturday,bfit,0.0
21,30,0.0,Finals Week,Saturday,bfit,0.0
21,40,0.0,Finals Week,Saturday,bfit,0.0
21,50,0.0,Finals Week,Saturday,bfit,0.0
22,0,0.0,Finals Week,Saturday,bfit,0.0
22,10,0.0,Finals Week,Saturday,bfit,0.0
22,20,0.0,Finals Week,Saturday,bfit,0.0
22,30,0.0,Finals Week,Saturday,bfit,0.0
22,40,0.0,Finals Week,Saturday,bfit,0.0
22,50,0.0,Finals Week,Saturday,bfit,0.0
23,0,0.0,Finals Week,Saturday,bfit,0.0
23,10,0.0,Finals Week,Saturday,bfit,0.0
23,20,0.0,Finals Week,Saturday,bfit,0.0
23,30,0.0,Finals Week,Saturday,bfit,0.0
23,40,0.0,Finals Week,Saturday,bfit,0.0
23,50,0.0,Finals Week,Saturday,bfit,0.0
0,0,0.0,Finals Week,Sunday,bfit,0.0
0,10,0.0,Finals Week,Sunday,bfit,0.0
0,20,0.0,Finals Week,Sunday,bfit,0.0
0,30,0.0,Finals Week,Sunday,bfit,0.0
0,40,0.0,Finals Week,Sunday,bfit,0.0
0,50,0.0,Finals Week,Sunday,bfit,0.0
1,0,0.0,Finals Week,Sunday,bfit,0.0
1,10,0.0,Finals Week,Sunday,bfit,0.0
1,20,0.0,Finals Week,Sunday,bfit,0.0
1,30,0.0,Finals Week,Sunday,bfit,0.0
1,40,0.0,Finals Week,Sunday,bfit,0.0
1,50,0.0,Finals Week,Sunday,bfit,0.0
2,0,0.0,Finals Week,Sunday,bfit,0.0
2,10,0.0,Finals Week,Sunday,bfit,0.0
2,20,0.0,Finals Week,Sunday,bfit,0.0
2,30,0.0,Finals Week,Sunday,bfit,0.0
2,40,0.0,Finals Week,Sunday,bfit,0.0
2,50,0.0,Finals Week,Sunday,bfit,0.0
3,0,0.0,Finals Week,Sunday,bfit,0.0
3,10,0.0,Finals Week,Sunday,bfit,0.0
3,20,0.0,Finals Week,Sunday,bfit,0.0
3,30,0.0,Finals Week,Sunday,bfit,0.0
