"CLASS","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F"
"MGMT 295A - WALSKE, J.M.",0,0.048,0.524,0.381,0.048,0,0,0,0,0,0,0,0
"MGMT 295D - SCHEINROCK, J.I.",0,0.222,0.333,0.25,0.194,0,0,0,0,0,0,0,0
"MGMT 298D - FARRELL, B.J.",0.111,0.365,0.27,0.127,0.079,0.048,0,0,0,0,0,0,0
"MGMT 298D - FRONS, B.S.",0.119,0.167,0.214,0.333,0.167,0,0,0,0,0,0,0,0
"MGMT 298D - LARKIN, I.I.",0.033,0.295,0.295,0.344,0.033,0,0,0,0,0,0,0,0
"MGMT 298D - LARKIN, I.I. LEC 9",0.071,0.25,0.321,0.286,0.036,0.036,0,0,0,0,0,0,0
"MGMT 298D - SANDERS, B.J.",0.043,0.043,0.261,0.391,0.217,0.043,0,0,0,0,0,0,0
"MGMT 298D - SEILER, S.A.",0.029,0.265,0.324,0.059,0.265,0.029,0.029,0,0,0,0,0,0
"MGMT 298D - WURSTER, T.S.",0,0.083,0.417,0.367,0.133,0,0,0,0,0,0,0,0
"MGMT 298F - SCHEINROCK, J.I.",0.148,0.407,0.315,0.111,0,0.019,0,0,0,0,0,0,0
"MGMT 407 - HERMAN, A.D.",0.129,0.355,0.032,0.29,0.161,0.032,0,0,0,0,0,0,0
"MGMT 414B - CARUSO, E.M.",0.03,0.194,0.209,0.179,0.254,0.104,0.03,0,0,0,0,0,0
"MGMT 414B - DAI, H.",0.029,0.186,0.2,0.271,0.214,0.086,0.014,0,0,0,0,0,0
"MGMT 414B - DEVOE, S.E.",0,0.544,0.074,0.221,0.162,0,0,0,0,0,0,0,0
"MGMT 414B - FOX, C.R.",0.015,0.132,0.309,0.294,0.191,0.044,0.015,0,0,0,0,0,0
"MGMT 414B - WHITSON, J.A.",0.029,0.188,0.261,0.304,0.203,0,0.014,0,0,0,0,0,0
"MGMT 425 - MCCANN, R.M.",0,0.667,0,0.333,0,0,0,0,0,0,0,0,0
"MGMT 430 - KAHL, M.",0.045,0.295,0.114,0.341,0.205,0,0,0,0,0,0,0,0
"MGMT 458B - ABE, G.J.",0,0.3,0.225,0.25,0.225,0,0,0,0,0,0,0,0
"MGMT 458B - EDWARDS, S.",0,0.607,0.393,0,0,0,0,0,0,0,0,0,0
"MGMTEX 402 - MAMANI, H.",0.075,0.164,0.284,0.254,0.149,0.06,0.015,0,0,0,0,0,0
"MGMTEX 402 - SARIN, R.K.",0.03,0.179,0.224,0.209,0.299,0.06,0,0,0,0,0,0,0
"MGMTEX 409 - ULLMEN, J.B.",0,0.418,0.448,0.134,0,0,0,0,0,0,0,0,0
"MGMTEX 409 - ULLMEN, J.B. LEC 2",0.015,0.552,0.328,0.104,0,0,0,0,0,0,0,0,0
"MGMTEX 420 - MINOR, D.B.",0.209,0.015,0.269,0.299,0.179,0.03,0,0,0,0,0,0,0
"MGMTEX 420 - MINOR, D.B. LEC 2",0.179,0.015,0.269,0.343,0.149,0.045,0,0,0,0,0,0,0
"MGMTEX 439 - GARMAISE, M.J.",0,0.205,0.256,0.462,0.077,0,0,0,0,0,0,0,0
"MGMTEX 439 - MCCANN, R.M.",0,0.656,0,0.312,0.031,0,0,0,0,0,0,0,0
"MGMTEX 439 - MCCANN, R.M. LEC 2",0,0.657,0,0.257,0.086,0,0,0,0,0,0,0,0
"MGMTFE 401 - BENDERSKY, C.B.",0.015,0.179,0.224,0.194,0.343,0.045,0,0,0,0,0,0,0
"MGMTFE 401 - CARUSO, E.M.",0.015,0.179,0.269,0.239,0.224,0.045,0.015,0.015,0,0,0,0,0
"MGMTFE 401 - DAI, H.",0.039,0.156,0.299,0.26,0.156,0.091,0,0,0,0,0,0,0
"MGMTFE 401 - WHITSON, J.A.",0.062,0.219,0.266,0.297,0.125,0.031,0,0,0,0,0,0,0
"MGMTFE 402 - BIKHCHANDANI, S.",0.016,0.188,0.25,0.328,0.125,0.094,0,0,0,0,0,0,0
"MGMTFE 402 - MAMER, J.W.",0,0.355,0.161,0.194,0.29,0,0,0,0,0,0,0,0
"MGMTFE 402 - MISIC, V.",0.028,0.278,0.208,0.181,0.264,0.042,0,0,0,0,0,0,0
"MGMTFE 402 - MISIC, V. LEC 4",0.031,0.266,0.234,0.219,0.234,0.016,0,0,0,0,0,0,0
"MGMTFE 409 - CARUSO, E.M.",0.031,0.169,0.2,0.231,0.185,0.138,0.031,0.015,0,0,0,0,0
"MGMTFE 409 - ULLMEN, J.B.",0,0.438,0.344,0.219,0,0,0,0,0,0,0,0,0
"MGMTFE 409 - WU, J.",0.039,0.158,0.237,0.197,0.263,0.066,0.026,0.013,0,0,0,0,0
"MGMTFE 409 - WU, J. LEC 4",0.03,0.164,0.284,0.209,0.179,0.104,0.015,0.015,0,0,0,0,0
"MGMTFE 410 - BRAVO PLAZA, F.",0.056,0.148,0.241,0.241,0.204,0.093,0.019,0,0,0,0,0,0
"MGMTFE 410 - BRAVO PLAZA, F. LEC 4",0.059,0.137,0.235,0.294,0.176,0.098,0,0,0,0,0,0,0
"MGMTFE 410 - DEHORATIUS, N.",0.042,0.167,0.097,0.208,0.375,0.056,0.056,0,0,0,0,0,0
"MGMTFE 410 - RAJARAM, K.",0.017,0.172,0.241,0.224,0.241,0.052,0.052,0,0,0,0,0,0
"MGMTFE 410 - RAJARAM, K. LEC 3",0.03,0.182,0.242,0.273,0.152,0.061,0.061,0,0,0,0,0,0
"MGMTFE 420 - GALLUS, J.",0.069,0.172,0.259,0.241,0.224,0.034,0,0,0,0,0,0,0
"MGMTFE 420 - GALLUS, J. LEC 3",0.03,0.242,0.182,0.273,0.212,0.061,0,0,0,0,0,0,0
"MGMTFE 420 - KAO, J.L.",0,0.241,0.222,0.241,0.259,0.037,0,0,0,0,0,0,0
"MGMTFE 420 - KAO, J.L. LEC 4",0.064,0.191,0.191,0.277,0.17,0.106,0,0,0,0,0,0,0
"MGMTFE 420 - SCHMITT, M.A.",0,0.233,0.288,0.26,0.178,0.041,0,0,0,0,0,0,0
"MGMTFE 427B - FOSTER, R.F.",0.192,0.587,0.13,0.067,0.019,0.005,0,0,0,0,0,0,0
"MGMTFE 428B - SCHEINROCK, J.I.",0.148,0.407,0.315,0.111,0,0.019,0,0,0,0,0,0,0
"MGMTFT 402 - LONG, E.F.",0.015,0.224,0.269,0.373,0.06,0.03,0.03,0,0,0,0,0,0
"MGMTFT 402 - LONG, E.F. LEC 5",0.029,0.206,0.279,0.382,0.044,0.044,0.015,0,0,0,0,0,0
"MGMTFT 402 - SIDDIQ, A.A.",0.101,0.159,0.275,0.304,0.116,0.043,0,0,0,0,0,0,0
"MGMTFT 402 - SIDDIQ, A.A. LEC 3",0.123,0.185,0.292,0.2,0.138,0.046,0.015,0,0,0,0,0,0
"MGMTFT 402 - SIDDIQ, A.A. LEC 4",0.091,0.136,0.303,0.318,0.076,0.076,0,0,0,0,0,0,0
"MGMTFT 405 - GIULIANO, P.",0.029,0.174,0.246,0.246,0.217,0.043,0.043,0,0,0,0,0,0
"MGMTFT 405 - GIULIANO, P. LEC 5",0.029,0.162,0.25,0.206,0.25,0.059,0.044,0,0,0,0,0,0
"MGMTFT 405 - WASSERMAN, M.S.",0.057,0.143,0.257,0.243,0.214,0.043,0.043,0,0,0,0,0,0
"MGMTFT 405 - WASSERMAN, M.S. LEC 3",0.061,0.152,0.242,0.242,0.212,0.045,0.045,0,0,0,0,0,0
"MGMTFT 405 - WASSERMAN, M.S. LEC 4",0.059,0.147,0.25,0.235,0.221,0.044,0.044,0,0,0,0,0,0
"MGMTFT 408 - HARTMAN-GLASER, B.",0.133,0.4,0.15,0.15,0.083,0.083,0,0,0,0,0,0,0
"MGMTFT 408 - HARTMAN-GLASER, B. LEC 7",0.123,0.298,0.14,0.211,0.105,0.105,0.018,0,0,0,0,0,0
"MGMTFT 411 - SHADDY, F.P.",0.042,0.153,0.25,0.361,0.069,0.069,0.042,0.014,0,0,0,0,0
"MGMTFT 411 - SHADDY, F.P. LEC 10",0.086,0.114,0.257,0.371,0.043,0.057,0.057,0.014,0,0,0,0,0
"MGMTFT 411 - SHADDY, F.P. LEC 9",0.056,0.139,0.264,0.403,0.028,0.056,0.056,0,0,0,0,0,0
"MGMTGEX 402 - MCCARDLE, K.F.",0.062,0.281,0.125,0.25,0.25,0.031,0,0,0,0,0,0,0
"MGMTGEX 403 - HAYN, C.",0.062,0.5,0.125,0,0.281,0.031,0,0,0,0,0,0,0
"MGMTGEX 406 - GOLDSTEIN, N.J.",0.053,0.368,0.132,0.368,0.079,0,0,0,0,0,0,0,0
"MGMTGEX 410 - TANG, C.S.",0.097,0.323,0.581,0,0,0,0,0,0,0,0,0,0
"MGMTGEX 440 - GEIS, G.T.",0,0.25,0,0.688,0.062,0,0,0,0,0,0,0,0
"MGMTGEX 440 - LEE, J.J.",0.071,0.143,0.5,0.286,0,0,0,0,0,0,0,0,0
"MGMTGEX 440 - MINOR, D.B.",0.2,0.4,0,0.067,0.333,0,0,0,0,0,0,0,0
"MGMTGEX 440 - SUOMINEN, K.M.",0,0.364,0.364,0.273,0,0,0,0,0,0,0,0,0
"MGMTMFE 400 - CHERNOV, M.",0.237,0.211,0,0.316,0.237,0,0,0,0,0,0,0,0
"MGMTMFE 400 - CHERNOV, M. LEC 2",0.162,0.162,0.189,0.324,0.135,0,0,0.027,0,0,0,0,0
"MGMTMFE 401 - KIM, M.P.",0,0.421,0.053,0.289,0.237,0,0,0,0,0,0,0,0
"MGMTMFE 401 - KIM, M.P. LEC 2",0,0.514,0.135,0.243,0.108,0,0,0,0,0,0,0,0
"MGMTMFE 402 - ROSSI, P.E.",0.026,0.5,0.079,0.158,0.105,0.079,0.053,0,0,0,0,0,0
"MGMTMFE 402 - ROSSI, P.E. LEC 2",0.054,0.405,0.135,0.135,0.189,0.027,0.054,0,0,0,0,0,0
"MGMTMFE 403 - PA0GEAS, S.",0.056,0.389,0,0.472,0.056,0,0.028,0,0,0,0,0,0
"MGMTMFE 403 - PA0GEAS, S. LEC 2",0,0.444,0,0.389,0.167,0,0,0,0,0,0,0,0
"MGMTMFE 410 - PELEG, E.",0.103,0.436,0.308,0.103,0.051,0,0,0,0,0,0,0,0
"MGMTMFE 410 - PELEG, E. LEC 2",0,0.725,0.25,0,0.025,0,0,0,0,0,0,0,0
"MGMTMFE 431 - KRAFT, H.H.",0.3,0.2,0.4,0.08,0,0.02,0,0,0,0,0,0,0
"MGMTMFE 431 - LEDOIT, O.R.",0.171,0.195,0.073,0.268,0.268,0.024,0,0,0,0,0,0,0
"MGMTMFE 431 - PA0GEAS, S.",0.222,0.278,0,0.444,0.056,0,0,0,0,0,0,0,0
"MGMTMFE 431 - SUBRAHMANYAM, A.",0.071,0.393,0.375,0.125,0.036,0,0,0,0,0,0,0,0
"MGMTMSA 400 - MAOZ, U.M.",0.018,0.286,0.554,0.107,0.036,0,0,0,0,0,0,0,0
"MGMTMSA 401 - ROSSI, P.E.",0,0.768,0,0.214,0.018,0,0,0,0,0,0,0,0
"MGMTMSA 402 - CHO, J.",0.143,0.196,0.304,0.179,0.143,0.036,0,0,0,0,0,0,0
"MGMTMSA 403 - SIDDIQ, A.A.",0.304,0.357,0.286,0.054,0,0,0,0,0,0,0,0,0
"MGMTMSA 412 - ZEITHAMMER, R.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MGMTMSA 431 - BUCKLIN, R.E.",0,0.061,0.485,0.333,0.121,0,0,0,0,0,0,0,0
"MGMTMSA 432 - BRAVO PLAZA, F.",0.2,0.6,0,0.2,0,0,0,0,0,0,0,0,0
"MGMTMSA 433 - PA0LIGAN, R.A.",0.056,0.556,0.389,0,0,0,0,0,0,0,0,0,0
"MGMTMSA 434 - VASHCHILENKO, D.",0.25,0.25,0.417,0.083,0,0,0,0,0,0,0,0,0
"MGMTMSA 435 - DI GAETANO, K.",0.167,0.25,0.083,0.167,0.292,0.042,0,0,0,0,0,0,0
"MGMTMSA 436 - IQBAL, R.",0.091,0.318,0.227,0.227,0.091,0.045,0,0,0,0,0,0,0
"MGMTPHD 201A - ROSSI, P.E.",0,0.267,0.067,0.267,0.267,0.067,0.067,0,0,0,0,0,0
"MGMTPHD 239 - CHERNOV, M.",0.273,0.364,0,0.364,0,0,0,0,0,0,0,0,0
"MIL SCI 11 - FREEMAN, S.",0.318,0.227,0.136,0.182,0.136,0,0,0,0,0,0,0,0
"MIL SCI 131 - VARGAS, T.L.",0.2,0.7,0,0,0.1,0,0,0,0,0,0,0,0
"MIL SCI 141 - KWON, S.S.",0.312,0.562,0.125,0,0,0,0,0,0,0,0,0,0
"MIL SCI 21 - FREEMAN, S.",0.545,0.182,0.091,0.091,0,0.091,0,0,0,0,0,0,0
"MIMG 101 - HILL, K.L.",0.053,0.139,0.16,0.171,0.164,0.117,0.085,0.06,0.028,0,0.018,0,0.004
"MIMG 103AL - FREISE, A.C.",0.289,0.342,0.158,0,0.105,0.026,0.026,0,0.053,0,0,0,0
"MIMG 103BL - FREISE, A.C.",0.321,0.286,0.179,0.143,0,0.071,0,0,0,0,0,0,0
"MIMG 105 - BENTOLILA, L.",0.057,0.143,0.257,0.086,0.257,0.029,0.086,0.057,0,0,0,0.029,0
"MIMG 168 - CAMPBELL, D.A.",0.031,0.208,0.01,0.01,0.302,0.031,0.104,0.219,0.052,0,0,0,0.031
"MIMG 180B - BENSINGER, S.J.",0.312,0.688,0,0,0,0,0,0,0,0,0,0,0
"MIMG 262A - BO0VIDA, B.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MSC IND 101 - 0IMAN, T.H.",0.111,0.611,0.167,0,0,0.111,0,0,0,0,0,0,0
"MSC IND 102 - JOHNSON, G.L.",0.412,0.235,0.176,0.118,0,0.059,0,0,0,0,0,0,0
"MSC IND 104A - FRANZEN, D.E.",0.108,0.459,0.243,0.108,0.054,0.027,0,0,0,0,0,0,0
"MSC IND 107A - BEARD, J.R.",0.077,0.462,0.077,0.077,0.077,0.154,0,0.077,0,0,0,0,0
"MSC IND 111 - SHAPIRO, M.A.",1,0,0,0,0,0,0,0,0,0,0,0,0
"MSC IND 115 - MOSELEY, A.M.",0.64,0.32,0.04,0,0,0,0,0,0,0,0,0,0
"MSC IND M103 - TRAMO, M.J.",0.172,0.483,0.31,0,0,0.034,0,0,0,0,0,0,0
"MUSC 110A - HEUSER, F.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC 110B - CHEN-HAFTECK, L.",0,0.545,0.091,0.182,0,0.091,0,0,0,0,0.091,0,0
"MUSC 114A - FLA0GAN LYSY, M.M",0.091,0.818,0,0.091,0,0,0,0,0,0,0,0,0
"MUSC 116 - YI, M.H.",0,0.312,0.312,0,0.375,0,0,0,0,0,0,0,0
"MUSC 120A - MEITES, N.G.",0.038,0.5,0.154,0.154,0.038,0.115,0,0,0,0,0,0,0
"MUSC 120A - PHELPS, B.J.",0,0.125,0.25,0.292,0.208,0.083,0.042,0,0,0,0,0,0
"MUSC 185F - CROSS, T.J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC 185H - MCKEOWN, K.O.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC 204 - SYER, K.R.",0.214,0.357,0.286,0.071,0.071,0,0,0,0,0,0,0,0
"MUSC 204 - SYER, K.R. LEC 2",0.308,0.615,0.077,0,0,0,0,0,0,0,0,0,0
"MUSC 20A - DE SILVA, D.L.",0,0.185,0.111,0.111,0.37,0.074,0,0.074,0,0,0,0,0.074
"MUSC 20A - LEFKOWITZ, D.S.",0.083,0.208,0.25,0.083,0.125,0.083,0.042,0.042,0.042,0,0,0.042,0
"MUSC 20A - OBA, H.M.",0.105,0.474,0.263,0.053,0.053,0,0.053,0,0,0,0,0,0
"MUSC 261E - KINDERMAN, W.A.",0.143,0.238,0.238,0.19,0.19,0,0,0,0,0,0,0,0
"MUSC 3 - DE SILVA, D.L.",0.114,0.571,0.057,0.057,0.086,0,0.086,0,0,0,0,0,0.029
"MUSC 50 - RODRIGUE, J.",0.053,0.684,0.211,0.053,0,0,0,0,0,0,0,0,0
"MUSC C175A - LINDEMANN, J.H.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175D - DIMOND, T.A.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175E - AN, J.Y.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175F - DAVIS, J.D.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C175G - CHENG, G.C.",0,0.875,0.062,0.062,0,0,0,0,0,0,0,0,0
"MUSC C185A - BASS, J.",0,0.947,0.021,0.011,0.011,0.011,0,0,0,0,0,0,0
"MUSC C185B - BASS, J.",0,0.935,0.032,0,0,0,0,0.032,0,0,0,0,0
"MUSC C185C - GONDEK, J.K.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C185D - ANDERSON, D.P.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C185E - ANDERSON, D.P.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C185G - CROSS, T.J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C186A - LENT, J.D.",0.16,0.72,0.12,0,0,0,0,0,0,0,0,0,0
"MUSC C480A - BASS, J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C480E - ANDERSON, D.P.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C480G - CROSS, T.J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C485E - AN, J.Y.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC C485G - CHENG, G.C.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSC M6A - SZABO, S.D.",0.5,0.333,0,0,0.083,0.083,0,0,0,0,0,0,0
"MUSC M6A - SZABO, S.D. LEC 4",0.167,0.75,0.083,0,0,0,0,0,0,0,0,0,0
"MUSC M6A - SZABO, S.D. LEC 5",0.462,0.462,0,0.077,0,0,0,0,0,0,0,0,0
"MUSC M90T - WINKLE, M.D.",0,1,0,0,0,0,0,0,0,0,0,0,0
"MUSCLG 125A - UPTON, E.R.",0.148,0.519,0.148,0.074,0.074,0,0,0.037,0,0,0,0,0
"MUSCLG 126 - REDMOND, S.L.",0.35,0.4,0.15,0.1,0,0,0,0,0,0,0,0,0
"MUSCLG 12W - LE GUIN, E.C.",0,0.741,0.207,0.017,0,0,0.017,0,0,0,0,0,0.017
"MUSCLG 191P - GILDART, S.",0.364,0.273,0.364,0,0,0,0,0,0,0,0,0,0
"MUSCLG 245 - K0PP, R.L.",0.143,0.643,0.143,0,0.071,0,0,0,0,0,0,0,0
"MUSCLG 7 - REPLOGLE, H.D.",0.083,0.573,0.166,0.058,0.044,0.03,0.011,0.011,0.006,0,0.006,0.003,0.008
"NEURO 240 - GANDAL, M.J.",0,1,0,0,0,0,0,0,0,0,0,0,0
"NEURO M202 - DE BIASE, L.M.",0.273,0.227,0.045,0.318,0.091,0.045,0,0,0,0,0,0,0
"NEUROSC 10 - BABIEC, W.E.",0.075,0.258,0.14,0.118,0.183,0.065,0.086,0.032,0.022,0,0.022,0,0
"NEUROSC 102 - LEBELLE, J.",0,0.291,0.174,0.087,0.134,0.07,0.058,0.07,0.041,0,0.041,0,0.035
"NEUROSC CM123 - COLWELL, C.S.",0.077,0.462,0.269,0.038,0.115,0.038,0,0,0,0,0,0,0
"NEUROSC M101A - CHANDLER, S.H.",0.036,0.174,0.072,0.097,0.174,0.133,0.113,0.113,0.026,0.031,0.021,0,0.01
"NEUROSC M135 - BABIEC, W.E.",0.188,0.312,0.188,0.125,0.062,0.062,0,0.062,0,0,0,0,0
"NEUROSC M170 - TRAMO, M.J.",0.333,0.6,0.067,0,0,0,0,0,0,0,0,0,0
"NURSING 10 - SALEM, B.E.",0.02,0.451,0.412,0.098,0,0,0,0.02,0,0,0,0,0
"NURSING 150A - PHELPS, L.L.",0.033,0.25,0.467,0.167,0.05,0.025,0,0.008,0,0,0,0,0
"NURSING 152A - DIXON, E.L.",0.019,0.222,0.389,0.241,0.037,0.074,0,0.019,0,0,0,0,0
"NURSING 152B - CARPENTER, C.L.",0.037,0.259,0.5,0.167,0.037,0,0,0,0,0,0,0,0
"NURSING 161 - PIETERS, H.C.",0.024,0.19,0.286,0.286,0.214,0,0,0,0,0,0,0,0
"NURSING 162C - CUENCA, E.L.",0,0.119,0.524,0.214,0.071,0.071,0,0,0,0,0,0,0
"NURSING 174 - DEMMAN, B.L.",0.24,0.471,0.207,0.05,0.025,0.008,0,0,0,0,0,0,0
"NURSING 200 - CARPENTER, C.L.",0.041,0.32,0.361,0.103,0.124,0.052,0,0,0,0,0,0,0
"NURSING 204 - WOO, M.A.",0.075,0.321,0.34,0.208,0.057,0,0,0,0,0,0,0,0
"NURSING 212 - CHOI, S.E.",0.935,0.065,0,0,0,0,0,0,0,0,0,0,0
"NURSING 216C - GAWLINSKI, A.F.",0.073,0.244,0.463,0.171,0.049,0,0,0,0,0,0,0,0
"NURSING 220 - VERZEMNIEKS, I.L.",0.259,0.37,0.333,0.037,0,0,0,0,0,0,0,0,0
"NURSING 230A - BATES-JENSEN, B.M.",0.1,0.4,0.314,0.086,0.057,0.029,0.014,0,0,0,0,0,0
"NURSING 231 - AN, D.",0.296,0.327,0.173,0.122,0.051,0.02,0.01,0,0,0,0,0,0
"NURSING 238B - MCGRATH, N.E.",0,1,0,0,0,0,0,0,0,0,0,0,0
"NURSING 239C - LAZAR, J.",0.756,0.171,0.049,0.024,0,0,0,0,0,0,0,0,0
"NURSING 250 - CHEN, W.",0.099,0.394,0.352,0.113,0.042,0,0,0,0,0,0,0,0
"NURSING 269 - CUENCA, E.L.",0.785,0.185,0.031,0,0,0,0,0,0,0,0,0,0
"NURSING 401 - BUSH, N.",0.471,0.118,0.353,0.059,0,0,0,0,0,0,0,0,0
"NURSING 402 - LAZAR, J.",0.889,0,0.111,0,0,0,0,0,0,0,0,0,0
"NURSING 405 - BROWN-SALTZMAN, K.",0.588,0.235,0.118,0.059,0,0,0,0,0,0,0,0,0
"NURSING 438B - FREDRICKSON, J.M.",0,1,0,0,0,0,0,0,0,0,0,0,0
"NURSING 440 - FREDRICKSON, J.M.",0.786,0.214,0,0,0,0,0,0,0,0,0,0,0
"NURSING 462 - CHEN, W.",0.106,0.364,0.394,0.091,0.045,0,0,0,0,0,0,0,0
"NURSING 463 - PHELPS, L.L.",0.262,0.538,0.154,0.031,0.015,0,0,0,0,0,0,0,0
"NURSING 464 - JACOB, E.",0.515,0.212,0.227,0.045,0,0,0,0,0,0,0,0,0
"NURSING 470B - BUSH, N.",0.067,0.867,0.067,0,0,0,0,0,0,0,0,0,0
"NURSING 50 - ROBBINS, W.A.",0.237,0.356,0.22,0.068,0.068,0.034,0.017,0,0,0,0,0,0
"NURSING 54B - BATES-JENSEN, B.M.",0,0.115,0.096,0.346,0.173,0.115,0.077,0.077,0,0,0,0,0
"NURSING C155 - MENTES, J.C.",0.588,0.294,0.059,0.059,0,0,0,0,0,0,0,0,0
"NURSING C255 - MENTES, J.C.",0.3,0.5,0.1,0,0,0,0.1,0,0,0,0,0,0
"ORL BIO 212 - LUX, R.",0.062,0.312,0.25,0.125,0.25,0,0,0,0,0,0,0,0
"ORL BIO 215A - JEWETT, A.",0.286,0.643,0.071,0,0,0,0,0,0,0,0,0,0
"PBMED 217 - KIM, G.J.",0.182,0.818,0,0,0,0,0,0,0,0,0,0,0
"PHILOS 100A - NORMORE, C.G.",0.063,0.184,0.274,0.142,0.168,0.032,0.037,0.047,0.016,0,0.016,0.005,0.016
"PHILOS 117 - HSU, A.",0,0.439,0.171,0.146,0.073,0.098,0.024,0,0,0,0.024,0,0.024
"PHILOS 130 - SMITH, S.R.",0,0.185,0.37,0.185,0.111,0.074,0.049,0.012,0.012,0,0,0,0
"PHILOS 154B - HIERONYMI, P.",0.045,0.182,0.182,0.114,0.295,0.091,0,0.068,0.023,0,0,0,0
"PHILOS 167 - SCHAEFFER, L.J.",0,0.385,0.231,0.308,0.077,0,0,0,0,0,0,0,0
"PHILOS 170 - RESCORLA, M.A.",0,0.109,0.109,0.109,0.217,0.109,0.043,0.174,0.065,0.043,0,0,0.022
"PHILOS 177B - JOHNSON, M.C.",0,0.303,0.152,0.242,0.182,0.061,0.061,0,0,0,0,0,0
"PHILOS 181 - DUPRE, G.G.",0,0.25,0.292,0.208,0.125,0.042,0.042,0,0.042,0,0,0,0
"PHILOS 185 - DUPRE, G.G.",0,0.207,0.207,0.345,0.207,0.034,0,0,0,0,0,0,0
"PHILOS 189 - NORMORE, C.G.",0.333,0.667,0,0,0,0,0,0,0,0,0,0,0
"PHILOS 191 - DOVER, D.J.",0.111,0.667,0.222,0,0,0,0,0,0,0,0,0,0
"PHILOS 191 - GREENBERG, M.D.",0.062,0.125,0.438,0.188,0.188,0,0,0,0,0,0,0,0
"PHILOS 21 - HSU, A.",0.006,0.138,0.182,0.232,0.177,0.138,0.083,0.011,0.017,0.006,0,0,0.011
"PHILOS 23 - ARMSTRONG, J.D.",0,0.095,0.226,0.241,0.226,0.088,0.088,0.007,0.022,0,0.007,0,0
"PHILOS 3 - DEWITT, J.A.",0,0.168,0.266,0.168,0.28,0.077,0.028,0.007,0,0,0,0,0.007
"PHILOS 31 - LEVY, S.R.",0.063,0.389,0.119,0.119,0.087,0.056,0.079,0.048,0.016,0.016,0,0,0.008
"PHILOS 6 - GALLAGHER, K.J.",0,0.214,0.333,0.229,0.172,0.021,0.016,0.01,0,0,0,0,0.005
"PHILOS 7 - GREENBERG, G.J.",0,0.492,0.27,0.148,0.048,0.011,0.011,0.011,0.005,0,0,0,0.005
"PHILOS C108 - HILTUNEN, A.",0,0.5,0.281,0.188,0.031,0,0,0,0,0,0,0,0
"PHILOS C127A - KAPLAN, D.B.",0.018,0.214,0.268,0.25,0.125,0.089,0.018,0.018,0,0,0,0,0
"PHILOS C151B - DEWITT, J.A.",0,0.212,0.182,0.273,0.121,0.03,0.03,0.061,0.03,0.03,0.03,0,0
"PHILOS C156 - SHIFFRIN, S.",0,0.173,0.25,0.288,0.115,0.135,0.019,0,0,0,0,0,0.019
"PHILOS M175 - JOHNSON, M.C.",0,0.133,0.333,0.4,0.067,0.067,0,0,0,0,0,0,0
"PHILOS M24 - BAHTI0, D.",0.765,0.059,0,0,0.118,0,0.059,0,0,0,0,0,0
"PHYSCI 107 - FRISCIA, A.R.",0.035,0.301,0.111,0.102,0.221,0.102,0.031,0.062,0.018,0,0.009,0,0.009
"PHYSCI 111L - COOPER, R.H.",0.2,0.35,0.3,0.1,0,0,0,0,0,0,0,0,0.05
"PHYSCI 111L - COOPER, R.H. LEC 2",0,0.632,0.316,0,0.053,0,0,0,0,0,0,0,0
"PHYSCI 111L - COOPER, R.H. LEC 3",0,0.444,0.444,0.111,0,0,0,0,0,0,0,0,0
"PHYSCI 111L - COOPER, R.H. LEC 4",0.059,0.588,0.176,0.176,0,0,0,0,0,0,0,0,0
"PHYSCI 147 - GLANZMAN, D.L.",0.032,0.258,0.048,0.081,0.226,0.081,0.032,0.129,0.081,0,0.032,0,0
"PHYSCI 165 - FRYE, M.A.",0.047,0.609,0.156,0.156,0,0,0.016,0,0,0,0,0.016,0
"PHYSCI 192 - PHELPS, P.E.",0.071,0.929,0,0,0,0,0,0,0,0,0,0,0
"PHYSCI 194A - HASSON, T.W.",0,1,0,0,0,0,0,0,0,0,0,0,0
"PHYSCI 194A - MCEVOY, M.M.",1,0,0,0,0,0,0,0,0,0,0,0,0
"PHYSCI 289B - ROWAT, A.C.",0,1,0,0,0,0,0,0,0,0,0,0,0
"PHYSCI 5 - ESDIN, J.",0.027,0.593,0.184,0.095,0.039,0.021,0.03,0.006,0.003,0,0,0,0.003
